task_id,timestamp,material,start,destination,quantity,priority
437,2026-01-26 14:00:00,M003,智能仓库,工位1,38,1
438,2026-01-26 15:00:00,M003,智能仓库,工位3,38,2
439,2026-01-26 16:00:00,M003,智能仓库,工位2,38,2
440,2026-01-26 17:00:00,M003,智能仓库,工位1,38,2
441,2026-01-26 18:00:00,M003,智能仓库,工位5,38,3
442,2026-01-26 19:00:00,M003,智能仓库,工位4,38,2
443,2026-01-26 20:00:00,M003,智能仓库,工位4,40,2
444,2026-01-26 21:00:00,M004,智能仓库,工位3,28,2
445,2026-01-26 22:00:00,M004,智能仓库,工位4,28,3
446,2026-01-26 23:00:00,M003,智能仓库,工位2,36,2
447,2026-01-27 00:00:00,M003,智能仓库,工位5,34,2
448,2026-01-27 01:00:00,M003,智能仓库,工位1,36,2
449,2026-01-27 02:00:00,M003,智能仓库,工位4,36,1
450,2026-01-27 04:00:00,M004,智能仓库,工位5,23,1
451,2026-01-27 05:00:00,M004,智能仓库,工位3,23,2
452,2026-01-27 06:00:00,M004,智能仓库,工位4,25,3
453,2026-01-27 07:00:00,M003,智能仓库,工位5,33,2
454,2026-01-27 10:00:00,M003,智能仓库,工位4,38,3
455,2026-01-27 11:00:00,M003,智能仓库,工位2,38,2
456,2026-01-27 13:00:00,M003,智能仓库,工位3,36,3
457,2026-01-27 14:00:00,M003,智能仓库,工位1,38,2
458,2026-01-27 15:00:00,M004,智能仓库,工位5,26,3
459,2026-01-27 16:00:00,M003,智能仓库,工位3,34,1
460,2026-01-27 17:00:00,M003,智能仓库,工位1,34,1
461,2026-01-27 18:00:00,M003,智能仓库,工位4,36,1
462,2026-01-27 19:00:00,M003,智能仓库,工位2,35,1
463,2026-01-27 20:00:00,M003,智能仓库,工位5,36,2
464,2026-01-27 21:00:00,M004,智能仓库,工位5,24,1
465,2026-01-27 22:00:00,M004,智能仓库,工位2,24,2
466,2026-01-27 23:00:00,M004,智能仓库,工位4,24,2
467,2026-01-28 00:00:00,M004,智能仓库,工位3,25,2
468,2026-01-28 01:00:00,M004,智能仓库,工位4,26,2
469,2026-01-28 02:00:00,M003,智能仓库,工位1,31,1
470,2026-01-28 03:00:00,M003,智能仓库,工位1,32,1
471,2026-01-28 04:00:00,M004,智能仓库,工位1,22,3
472,2026-01-28 05:00:00,M004,智能仓库,工位2,24,1
473,2026-01-28 06:00:00,M004,智能仓库,工位5,26,2
474,2026-01-28 07:00:00,M004,智能仓库,工位2,26,1
475,2026-01-28 08:00:00,M004,智能仓库,工位5,29,1
476,2026-01-28 09:00:00,M004,智能仓库,工位2,29,3
477,2026-01-28 10:00:00,M004,智能仓库,工位1,29,1
478,2026-01-28 11:00:00,M003,智能仓库,工位2,34,2
479,2026-01-28 12:00:00,M004,智能仓库,工位2,25,1
480,2026-01-28 13:00:00,M004,智能仓库,工位1,24,3
481,2026-01-28 14:00:00,M004,智能仓库,工位2,26,1
482,2026-01-28 15:00:00,M004,智能仓库,工位5,28,1
483,2026-01-28 16:00:00,M004,智能仓库,工位4,28,2
484,2026-01-28 17:00:00,M004,智能仓库,工位3,28,2
485,2026-01-28 18:00:00,M004,智能仓库,工位2,28,1
486,2026-01-28 19:00:00,M004,智能仓库,工位5,28,1
487,2026-01-28 21:00:00,M004,智能仓库,工位1,24,1
488,2026-01-28 22:00:00,M004,智能仓库,工位1,25,2
489,2026-01-28 23:00:00,M004,智能仓库,工位2,25,1
490,2026-01-29 00:00:00,M004,智能仓库,工位5,28,3
491,2026-01-29 01:00:00,M004,智能仓库,工位4,27,1
492,2026-01-29 02:00:00,M004,智能仓库,工位2,27,1
493,2026-01-29 03:00:00,M004,智能仓库,工位3,27,2
494,2026-01-29 04:00:00,M004,智能仓库,工位5,27,1
495,2026-01-29 05:00:00,M004,智能仓库,工位5,27,2
496,2026-01-29 07:00:00,M003,智能仓库,工位1,36,2
497,2026-01-29 08:00:00,M003,智能仓库,工位1,38,3
498,2026-01-29 09:00:00,M003,智能仓库,工位4,38,1
499,2026-01-29 10:00:00,M004,智能仓库,工位5,28,3
500,2026-01-29 20:00:00,M003,智能仓库,工位1,36,1
501,2026-01-29 21:00:00,M003,智能仓库,工位2,38,1
502,2026-01-29 22:00:00,M003,智能仓库,工位5,36,2
503,2026-01-29 23:00:00,M004,智能仓库,工位2,26,2
504,2026-01-30 06:00:00,M004,智能仓库,工位2,25,3
505,2026-01-30 08:00:00,M004,智能仓库,工位1,24,2
506,2026-01-30 09:00:00,M004,智能仓库,工位5,26,1
507,2026-01-30 10:00:00,M004,智能仓库,工位4,26,3
508,2026-01-30 11:00:00,M004,智能仓库,工位1,26,3
509,2026-01-30 13:00:00,M004,智能仓库,工位1,26,2
510,2026-01-30 17:00:00,M004,智能仓库,工位5,24,1
511,2026-01-30 18:00:00,M004,智能仓库,工位5,24,3
512,2026-01-30 19:00:00,M004,智能仓库,工位1,26,3
513,2026-01-30 20:00:00,M004,智能仓库,工位2,28,1
514,2026-01-30 21:00:00,M004,智能仓库,工位5,27,2
515,2026-01-30 22:00:00,M004,智能仓库,工位1,28,2
516,2026-01-30 23:00:00,M004,智能仓库,工位5,30,3
517,2026-01-31 00:00:00,M004,智能仓库,工位2,28,2
518,2026-01-31 01:00:00,M004,智能仓库,工位1,28,1
519,2026-01-31 02:00:00,M003,智能仓库,工位4,36,2
520,2026-01-31 03:00:00,M003,智能仓库,工位4,34,3
