timestamp,material_id,demand,base_demand,structured_bias
2026-01-08 23:00:00,M004,29,30,-0.5882
2026-01-08 23:00:00,M005,15,15,-0.0435
2026-01-09 00:00:00,M001,15,15,-0.3566
2026-01-09 00:00:00,M004,30,30,-0.4541
2026-01-09 00:00:00,M005,15,15,-0.4491
2026-01-09 01:00:00,M001,15,15,-0.0284
2026-01-09 01:00:00,M004,29,30,-0.8931
2026-01-09 01:00:00,M005,14,15,-0.7722
2026-01-09 02:00:00,M001,14,14,-0.0677
2026-01-09 02:00:00,M004,27,28,-0.9158
2026-01-09 02:00:00,M005,14,14,-0.4878
2026-01-09 03:00:00,M001,14,14,-0.1558
2026-01-09 03:00:00,M004,27,28,-0.6709
2026-01-09 03:00:00,M005,14,14,-0.3067
2026-01-09 04:00:00,M001,17,17,-0.2343
2026-01-09 04:00:00,M002,17,17,-0.1968
2026-01-09 04:00:00,M003,34,34,0.217
2026-01-09 05:00:00,M001,17,17,-0.0785
2026-01-09 05:00:00,M002,17,17,-0.0362
2026-01-09 05:00:00,M003,34,34,0.1012
2026-01-09 06:00:00,M001,18,18,0.2028
2026-01-09 06:00:00,M002,18,18,-0.0832
2026-01-09 06:00:00,M003,36,36,-0.47
2026-01-09 07:00:00,M001,18,18,0.127
2026-01-09 07:00:00,M002,18,18,0.416
2026-01-09 07:00:00,M003,35,36,-0.7896
2026-01-09 08:00:00,M006,7,7,-0.1144
2026-01-09 08:00:00,M007,7,7,0.064
2026-01-09 08:00:00,M008,15,14,1.0452
2026-01-09 09:00:00,M006,8,8,-0.0298
2026-01-09 09:00:00,M007,8,8,0.1066
2026-01-09 09:00:00,M008,17,16,0.7789
2026-01-09 10:00:00,M006,8,8,-0.4198
2026-01-09 10:00:00,M007,8,8,-0.0259
2026-01-09 10:00:00,M008,17,16,0.6788
2026-01-09 11:00:00,M006,8,9,-0.5626
2026-01-09 11:00:00,M007,9,9,0.1414
2026-01-09 11:00:00,M008,19,18,1.0425
2026-01-09 12:00:00,M006,9,9,-0.3896
2026-01-09 12:00:00,M007,10,9,0.6024
2026-01-09 12:00:00,M008,19,18,0.8821
2026-01-09 13:00:00,M006,9,10,-0.5319
2026-01-09 13:00:00,M007,11,10,0.5537
2026-01-09 13:00:00,M008,20,20,0.4982
2026-01-09 14:00:00,M006,10,10,-0.2613
2026-01-09 14:00:00,M007,10,10,0.4103
2026-01-09 14:00:00,M008,20,20,0.327
2026-01-09 15:00:00,M006,11,10,0.5649
2026-01-09 15:00:00,M007,10,10,0.3204
2026-01-09 15:00:00,M008,20,20,0.0155
2026-01-09 16:00:00,M006,10,10,0.2682
2026-01-09 16:00:00,M007,10,10,0.1561
2026-01-09 16:00:00,M008,20,20,-0.3554
2026-01-09 17:00:00,M001,18,18,0.2845
2026-01-09 17:00:00,M002,19,18,0.7039
2026-01-09 17:00:00,M003,35,36,-0.632
2026-01-09 18:00:00,M001,12,12,0.0909
2026-01-09 18:00:00,M004,24,24,-0.4005
2026-01-09 18:00:00,M005,12,12,-0.4449
2026-01-09 19:00:00,M006,7,7,0.2051
2026-01-09 19:00:00,M007,7,7,-0.1319
2026-01-09 19:00:00,M008,14,14,-0.474
2026-01-09 20:00:00,M006,7,7,-0.0923
2026-01-09 20:00:00,M007,7,7,-0.2878
2026-01-09 20:00:00,M008,14,14,-0.4059
2026-01-09 21:00:00,M006,7,7,0.1017
2026-01-09 21:00:00,M007,7,7,-0.2727
2026-01-09 21:00:00,M008,14,14,-0.1944
2026-01-09 22:00:00,M001,16,16,0.121
2026-01-09 22:00:00,M002,16,16,0.4144
2026-01-09 22:00:00,M003,32,32,-0.2388
2026-01-09 23:00:00,M001,16,16,0.1952
2026-01-09 23:00:00,M002,16,16,0.2227
2026-01-09 23:00:00,M003,32,32,-0.2826
2026-01-10 00:00:00,M006,5,5,-0.073
2026-01-10 00:00:00,M007,5,5,-0.3645
2026-01-10 00:00:00,M008,10,10,-0.4343
2026-01-10 01:00:00,M006,5,5,-0.012
2026-01-10 01:00:00,M007,5,5,-0.4491
2026-01-10 01:00:00,M008,10,10,-0.1524
2026-01-10 02:00:00,M006,7,7,0.1453
2026-01-10 02:00:00,M007,6,7,-0.54
2026-01-10 02:00:00,M008,14,14,0.2137
2026-01-10 03:00:00,M006,7,7,0.4622
2026-01-10 03:00:00,M007,7,7,-0.4536
2026-01-10 03:00:00,M008,14,14,-0.1275
2026-01-10 04:00:00,M001,17,16,0.7478
2026-01-10 04:00:00,M002,16,16,-0.0101
2026-01-10 04:00:00,M003,31,32,-0.5672
2026-01-10 05:00:00,M001,17,17,0.2082
2026-01-10 05:00:00,M002,17,17,0.3203
2026-01-10 05:00:00,M003,34,34,-0.2008
2026-01-10 06:00:00,M001,18,18,-0.1348
2026-01-10 06:00:00,M002,18,18,-0.4476
2026-01-10 06:00:00,M003,36,36,-0.1741
2026-01-10 07:00:00,M001,18,18,-0.4006
2026-01-10 07:00:00,M002,18,18,0.0046
2026-01-10 07:00:00,M003,36,36,0.1171
2026-01-10 08:00:00,M001,19,19,0.2226
2026-01-10 08:00:00,M002,19,19,0.4408
2026-01-10 08:00:00,M003,38,38,0.2105
2026-01-10 09:00:00,M006,8,8,0.4339
2026-01-10 09:00:00,M007,8,8,-0.479
2026-01-10 09:00:00,M008,16,16,-0.0249
2026-01-10 10:00:00,M006,8,8,0.3643
2026-01-10 10:00:00,M007,8,8,0.0697
2026-01-10 10:00:00,M008,16,16,-0.0111
2026-01-10 11:00:00,M006,9,9,0.0192
2026-01-10 11:00:00,M007,9,9,0.3109
2026-01-10 11:00:00,M008,18,18,-0.0229
2026-01-10 12:00:00,M001,20,20,0.1515
2026-01-10 12:00:00,M002,20,20,0.2815
2026-01-10 12:00:00,M003,40,40,0.2259
2026-01-10 13:00:00,M001,20,20,0.3943
2026-01-10 13:00:00,M002,20,20,0.4233
2026-01-10 13:00:00,M003,40,40,0.008
2026-01-10 14:00:00,M001,21,21,0.4396
2026-01-10 14:00:00,M002,21,21,0.3685
2026-01-10 14:00:00,M003,42,42,0.3619
2026-01-10 15:00:00,M001,21,21,0.1786
2026-01-10 15:00:00,M002,21,21,0.1511
2026-01-10 15:00:00,M003,42,42,0.4139
2026-01-10 16:00:00,M001,20,20,0.3352
2026-01-10 16:00:00,M002,20,20,0.1216
2026-01-10 16:00:00,M003,40,40,-0.2878
2026-01-10 17:00:00,M001,20,20,0.4387
2026-01-10 17:00:00,M002,20,20,0.201
2026-01-10 17:00:00,M003,39,40,-0.582
2026-01-10 18:00:00,M001,19,19,0.0698
2026-01-10 18:00:00,M002,19,19,-0.0934
2026-01-10 18:00:00,M003,38,38,-0.0884
2026-01-10 19:00:00,M001,13,13,-0.028
2026-01-10 19:00:00,M004,26,26,-0.3067
2026-01-10 19:00:00,M005,13,13,-0.1054
2026-01-10 20:00:00,M001,18,18,0.3676
2026-01-10 20:00:00,M002,18,18,0.1412
2026-01-10 20:00:00,M003,36,36,-0.1874
2026-01-10 21:00:00,M001,19,19,0.1493
2026-01-10 21:00:00,M002,19,19,0.1873
2026-01-10 21:00:00,M003,38,38,-0.3026
2026-01-10 22:00:00,M006,7,7,0.3705
2026-01-10 22:00:00,M007,7,7,-0.0551
2026-01-10 22:00:00,M008,14,14,0.4267
2026-01-10 23:00:00,M001,12,12,0.1491
2026-01-10 23:00:00,M004,24,24,-0.327
2026-01-10 23:00:00,M005,11,12,-0.504
2026-01-11 00:00:00,M006,7,7,0.1698
2026-01-11 00:00:00,M007,7,7,-0.0644
2026-01-11 00:00:00,M008,15,14,0.5036
2026-01-11 01:00:00,M006,8,8,-0.1739
2026-01-11 01:00:00,M007,8,8,0.1294
2026-01-11 01:00:00,M008,16,16,0.1309
2026-01-11 02:00:00,M006,9,9,-0.3222
2026-01-11 02:00:00,M007,9,9,-0.1176
2026-01-11 02:00:00,M008,18,18,0.0533
2026-01-11 03:00:00,M006,8,9,-0.572
2026-01-11 03:00:00,M007,9,9,-0.1297
2026-01-11 03:00:00,M008,18,18,0.2168
2026-01-11 04:00:00,M006,9,10,-0.5806
2026-01-11 04:00:00,M007,10,10,0.0692
2026-01-11 04:00:00,M008,20,20,-0.0745
2026-01-11 05:00:00,M006,9,9,-0.4264
2026-01-11 05:00:00,M007,9,9,0.2885
2026-01-11 05:00:00,M008,18,18,-0.2854
2026-01-11 06:00:00,M006,9,9,-0.0914
2026-01-11 06:00:00,M007,10,9,0.6915
2026-01-11 06:00:00,M008,18,18,-0.1889
2026-01-11 07:00:00,M006,9,9,-0.2331
2026-01-11 07:00:00,M007,9,9,0.42
2026-01-11 07:00:00,M008,18,18,-0.0197
2026-01-11 08:00:00,M006,9,10,-0.568
2026-01-11 08:00:00,M007,10,10,0.4625
2026-01-11 08:00:00,M008,20,20,0.3403
2026-01-11 09:00:00,M006,10,11,-0.589
2026-01-11 09:00:00,M007,11,11,0.1287
2026-01-11 09:00:00,M008,22,22,0.2145
2026-01-11 10:00:00,M006,10,11,-0.7392
2026-01-11 10:00:00,M007,11,11,-0.2341
2026-01-11 10:00:00,M008,22,22,0.2286
2026-01-11 11:00:00,M006,10,11,-0.8974
2026-01-11 11:00:00,M007,11,11,-0.3444
2026-01-11 11:00:00,M008,23,22,0.5547
2026-01-11 12:00:00,M006,10,11,-0.9593
2026-01-11 12:00:00,M007,10,11,-0.5522
2026-01-11 12:00:00,M008,23,22,0.7222
2026-01-11 13:00:00,M001,19,19,0.0907
2026-01-11 13:00:00,M002,19,19,0.3041
2026-01-11 13:00:00,M003,38,38,0.1299
2026-01-11 14:00:00,M001,15,14,0.583
2026-01-11 14:00:00,M004,28,28,0.0064
2026-01-11 14:00:00,M005,14,14,-0.0435
2026-01-11 15:00:00,M001,19,19,0.2947
2026-01-11 15:00:00,M002,19,19,0.2959
2026-01-11 15:00:00,M003,38,38,0.3777
2026-01-11 16:00:00,M001,19,19,-0.0736
2026-01-11 16:00:00,M002,19,19,0.1842
2026-01-11 16:00:00,M003,38,38,-0.2702
2026-01-11 17:00:00,M001,20,20,-0.2284
2026-01-11 17:00:00,M002,20,20,0.2068
2026-01-11 17:00:00,M003,40,40,-0.3457
2026-01-11 18:00:00,M001,20,20,0.1807
2026-01-11 18:00:00,M002,20,20,0.1547
2026-01-11 18:00:00,M003,39,40,-0.6604
2026-01-11 19:00:00,M001,14,14,0.1338
2026-01-11 19:00:00,M004,28,28,-0.2932
2026-01-11 19:00:00,M005,14,14,-0.2467
2026-01-11 20:00:00,M001,14,14,0.0127
2026-01-11 20:00:00,M004,28,28,-0.3065
2026-01-11 20:00:00,M005,14,14,-0.2236
2026-01-11 21:00:00,M001,14,14,0.2392
2026-01-11 21:00:00,M004,28,28,-0.3814
2026-01-11 21:00:00,M005,14,14,-0.4499
2026-01-11 22:00:00,M006,8,8,-0.4046
2026-01-11 22:00:00,M007,8,8,-0.4768
2026-01-11 22:00:00,M008,16,16,0.085
2026-01-11 23:00:00,M006,9,9,-0.4211
2026-01-11 23:00:00,M007,8,9,-0.5574
2026-01-11 23:00:00,M008,18,18,-0.1754
2026-01-12 00:00:00,M001,13,13,0.0771
2026-01-12 00:00:00,M004,26,26,-0.3988
2026-01-12 00:00:00,M005,13,13,0.0844
2026-01-12 01:00:00,M001,13,13,-0.0918
2026-01-12 01:00:00,M004,25,26,-0.5478
2026-01-12 01:00:00,M005,13,13,0.2363
2026-01-12 02:00:00,M001,13,13,-0.0665
2026-01-12 02:00:00,M004,26,26,-0.2917
2026-01-12 02:00:00,M005,13,13,-0.0719
2026-01-12 03:00:00,M006,7,7,-0.386
2026-01-12 03:00:00,M007,7,7,-0.1414
2026-01-12 03:00:00,M008,14,14,-0.3147
2026-01-12 04:00:00,M006,6,7,-0.8885
2026-01-12 04:00:00,M007,7,7,-0.3217
2026-01-12 04:00:00,M008,14,14,-0.4876
2026-01-12 05:00:00,M001,12,12,-0.2461
2026-01-12 05:00:00,M004,24,24,-0.3432
2026-01-12 05:00:00,M005,12,12,0.0559
2026-01-12 06:00:00,M001,13,13,-0.0225
2026-01-12 06:00:00,M004,26,26,-0.3204
2026-01-12 06:00:00,M005,14,13,0.5027
2026-01-12 07:00:00,M001,13,13,0.0757
2026-01-12 07:00:00,M004,26,26,-0.1885
2026-01-12 07:00:00,M005,13,13,0.2571
2026-01-12 08:00:00,M001,16,15,0.6268
2026-01-12 08:00:00,M004,30,30,0.2423
2026-01-12 08:00:00,M005,15,15,0.2753
2026-01-12 09:00:00,M001,16,15,1.1816
2026-01-12 09:00:00,M004,30,30,0.2634
2026-01-12 09:00:00,M005,15,15,0.1778
2026-01-12 10:00:00,M001,16,15,0.7544
2026-01-12 10:00:00,M004,30,30,0.3198
2026-01-12 10:00:00,M005,15,15,0.3325
2026-01-12 11:00:00,M001,16,16,0.4366
2026-01-12 11:00:00,M004,32,32,0.2601
2026-01-12 11:00:00,M005,17,16,0.5802
2026-01-12 12:00:00,M001,16,16,0.4115
2026-01-12 12:00:00,M004,32,32,0.3598
2026-01-12 12:00:00,M005,17,16,1.195
2026-01-12 13:00:00,M001,15,15,0.2491
2026-01-12 13:00:00,M004,30,30,0.1324
2026-01-12 13:00:00,M005,16,15,1.1479
2026-01-12 14:00:00,M006,9,10,-0.5937
2026-01-12 14:00:00,M007,10,10,-0.0035
2026-01-12 14:00:00,M008,20,20,-0.1833
2026-01-12 15:00:00,M006,9,10,-0.5155
2026-01-12 15:00:00,M007,10,10,0.0523
2026-01-12 15:00:00,M008,20,20,-0.2796
2026-01-12 16:00:00,M001,14,14,0.1687
2026-01-12 16:00:00,M004,28,28,-0.0508
2026-01-12 16:00:00,M005,15,14,0.823
2026-01-12 17:00:00,M001,14,14,0.3426
2026-01-12 17:00:00,M004,28,28,-0.1605
2026-01-12 17:00:00,M005,15,14,0.9893
2026-01-12 18:00:00,M006,7,8,-0.727
2026-01-12 18:00:00,M007,8,8,0.1256
2026-01-12 18:00:00,M008,16,16,-0.2471
2026-01-12 19:00:00,M006,8,9,-0.6306
2026-01-12 19:00:00,M007,9,9,-0.3456
2026-01-12 19:00:00,M008,18,18,0.0389
2026-01-12 20:00:00,M001,13,13,0.3655
2026-01-12 20:00:00,M004,26,26,-0.1554
2026-01-12 20:00:00,M005,14,13,0.7822
2026-01-12 21:00:00,M001,13,13,0.3766
2026-01-12 21:00:00,M004,25,26,-0.6112
2026-01-12 21:00:00,M005,14,13,0.6434
2026-01-12 22:00:00,M001,14,14,0.1595
2026-01-12 22:00:00,M004,27,28,-0.5391
2026-01-12 22:00:00,M005,14,14,0.4839
2026-01-12 23:00:00,M001,13,13,0.4578
2026-01-12 23:00:00,M004,25,26,-0.7027
2026-01-12 23:00:00,M005,13,13,0.055
2026-01-13 00:00:00,M006,6,7,-0.5581
2026-01-13 00:00:00,M007,7,7,-0.0573
2026-01-13 00:00:00,M008,14,14,-0.0112
2026-01-13 01:00:00,M001,11,11,0.3352
2026-01-13 01:00:00,M004,21,22,-0.6347
2026-01-13 01:00:00,M005,10,11,-0.521
2026-01-13 02:00:00,M001,12,12,0.0326
2026-01-13 02:00:00,M004,23,24,-0.5938
2026-01-13 02:00:00,M005,12,12,-0.249
2026-01-13 03:00:00,M001,14,14,0.0782
2026-01-13 03:00:00,M004,27,28,-0.9094
2026-01-13 03:00:00,M005,14,14,-0.1734
2026-01-13 04:00:00,M001,14,14,-0.2649
2026-01-13 04:00:00,M004,27,28,-0.5818
2026-01-13 04:00:00,M005,14,14,-0.1763
2026-01-13 05:00:00,M001,14,14,-0.1322
2026-01-13 05:00:00,M004,27,28,-0.5939
2026-01-13 05:00:00,M005,14,14,-0.0882
2026-01-13 06:00:00,M001,18,18,-0.2244
2026-01-13 06:00:00,M002,18,18,0.0918
2026-01-13 06:00:00,M003,35,36,-0.9726
2026-01-13 07:00:00,M001,19,19,-0.2603
2026-01-13 07:00:00,M002,19,19,-0.2233
2026-01-13 07:00:00,M003,37,38,-0.842
2026-01-13 08:00:00,M001,14,14,-0.088
2026-01-13 08:00:00,M004,28,28,0.1462
2026-01-13 08:00:00,M005,14,14,0.2693
2026-01-13 09:00:00,M001,15,15,0.443
2026-01-13 09:00:00,M004,30,30,0.1941
2026-01-13 09:00:00,M005,15,15,0.2268
2026-01-13 10:00:00,M001,15,15,0.338
2026-01-13 10:00:00,M004,30,30,0.0882
2026-01-13 10:00:00,M005,15,15,0.3213
2026-01-13 11:00:00,M001,19,19,0.3582
2026-01-13 11:00:00,M002,19,19,0.2602
2026-01-13 11:00:00,M003,38,38,-0.0267
2026-01-13 12:00:00,M001,20,20,0.0157
2026-01-13 12:00:00,M002,20,20,-0.0265
2026-01-13 12:00:00,M003,40,40,0.0429
2026-01-13 13:00:00,M001,20,20,0.1889
2026-01-13 13:00:00,M002,20,20,-0.0286
2026-01-13 13:00:00,M003,40,40,0.4659
2026-01-13 14:00:00,M001,15,15,0.027
2026-01-13 14:00:00,M004,30,30,0.1216
2026-01-13 14:00:00,M005,15,15,0.2342
2026-01-13 15:00:00,M001,19,19,0.0551
2026-01-13 15:00:00,M002,19,19,-0.0785
2026-01-13 15:00:00,M003,38,38,-0.0044
2026-01-13 16:00:00,M001,18,18,0.302
2026-01-13 16:00:00,M002,18,18,0.2225
2026-01-13 16:00:00,M003,36,36,0.1216
2026-01-13 17:00:00,M001,18,18,0.2672
2026-01-13 17:00:00,M002,18,18,0.2964
2026-01-13 17:00:00,M003,36,36,-0.2222
2026-01-13 18:00:00,M001,18,18,-0.0865
2026-01-13 18:00:00,M002,18,18,0.2451
2026-01-13 18:00:00,M003,36,36,-0.1861
2026-01-13 19:00:00,M006,6,7,-0.7326
2026-01-13 19:00:00,M007,7,7,0.312
2026-01-13 19:00:00,M008,14,14,-0.0223
2026-01-13 20:00:00,M001,11,11,0.2147
2026-01-13 20:00:00,M004,22,22,-0.0522
2026-01-13 20:00:00,M005,11,11,-0.1926
2026-01-13 21:00:00,M001,11,11,0.0405
2026-01-13 21:00:00,M004,22,22,0.0049
2026-01-13 21:00:00,M005,11,11,-0.1904
2026-01-13 22:00:00,M001,16,16,0.2208
2026-01-13 22:00:00,M002,16,16,-0.0018
2026-01-13 22:00:00,M003,32,32,-0.0492
2026-01-13 23:00:00,M001,16,16,-0.2936
2026-01-13 23:00:00,M002,16,16,0.1769
2026-01-13 23:00:00,M003,32,32,-0.0093
2026-01-14 00:00:00,M001,17,17,0.0254
2026-01-14 00:00:00,M002,17,17,0.2795
2026-01-14 00:00:00,M003,33,34,-0.5729
2026-01-14 01:00:00,M001,17,17,0.1691
2026-01-14 01:00:00,M002,17,17,0.0811
2026-01-14 01:00:00,M003,33,34,-0.7126
2026-01-14 02:00:00,M006,6,7,-0.5304
2026-01-14 02:00:00,M007,7,7,0.0769
2026-01-14 02:00:00,M008,14,14,-0.1989
2026-01-14 03:00:00,M001,16,16,-0.3402
2026-01-14 03:00:00,M002,16,16,0.2404
2026-01-14 03:00:00,M003,31,32,-0.7877
2026-01-14 04:00:00,M001,17,17,-0.0226
2026-01-14 04:00:00,M002,17,17,0.2073
2026-01-14 04:00:00,M003,34,34,-0.1898
2026-01-14 05:00:00,M001,18,18,-0.2143
2026-01-14 05:00:00,M002,18,18,-0.1017
2026-01-14 05:00:00,M003,36,36,-0.2522
2026-01-14 06:00:00,M001,18,18,-0.2717
2026-01-14 06:00:00,M002,18,18,0.0798
2026-01-14 06:00:00,M003,36,36,0.2418
2026-01-14 07:00:00,M001,13,13,0.2977
2026-01-14 07:00:00,M004,26,26,-0.1515
2026-01-14 07:00:00,M005,13,13,-0.0743
2026-01-14 08:00:00,M001,14,14,0.4335
2026-01-14 08:00:00,M004,28,28,0.0548
2026-01-14 08:00:00,M005,14,14,-0.028
2026-01-14 09:00:00,M001,19,19,0.4164
2026-01-14 09:00:00,M002,19,19,0.1969
2026-01-14 09:00:00,M003,39,38,1.04
2026-01-14 10:00:00,M006,8,8,-0.2731
2026-01-14 10:00:00,M007,8,8,0.439
2026-01-14 10:00:00,M008,16,16,0.4484
2026-01-14 11:00:00,M006,8,8,-0.1225
2026-01-14 11:00:00,M007,9,8,0.6057
2026-01-14 11:00:00,M008,17,16,0.5647
2026-01-14 12:00:00,M001,13,13,0.4735
2026-01-14 12:00:00,M004,26,26,-0.0663
2026-01-14 12:00:00,M005,13,13,-0.1351
2026-01-14 13:00:00,M006,7,7,-0.084
2026-01-14 13:00:00,M007,7,7,0.4558
2026-01-14 13:00:00,M008,15,14,0.8351
2026-01-14 14:00:00,M006,8,8,-0.1496
2026-01-14 14:00:00,M007,8,8,0.249
2026-01-14 14:00:00,M008,17,16,0.8658
2026-01-14 15:00:00,M001,19,19,0.1556
2026-01-14 15:00:00,M002,19,19,0.2239
2026-01-14 15:00:00,M003,39,38,0.8158
2026-01-14 16:00:00,M001,18,18,0.021
2026-01-14 16:00:00,M002,18,18,0.3497
2026-01-14 16:00:00,M003,36,36,0.3514
2026-01-14 17:00:00,M006,7,7,-0.4009
2026-01-14 17:00:00,M007,7,7,0.4214
2026-01-14 17:00:00,M008,15,14,0.5995
2026-01-14 18:00:00,M001,12,12,0.15
2026-01-14 18:00:00,M004,24,24,0.2312
2026-01-14 18:00:00,M005,12,12,-0.2599
2026-01-14 19:00:00,M006,7,7,-0.0897
2026-01-14 19:00:00,M007,7,7,0.4393
2026-01-14 19:00:00,M008,15,14,0.6075
2026-01-14 20:00:00,M006,8,8,-0.1155
2026-01-14 20:00:00,M007,8,8,0.2068
2026-01-14 20:00:00,M008,16,16,0.3529
2026-01-14 21:00:00,M006,8,8,0.0994
2026-01-14 21:00:00,M007,8,8,0.1669
2026-01-14 21:00:00,M008,16,16,0.0431
2026-01-14 22:00:00,M001,17,17,0.2609
2026-01-14 22:00:00,M002,17,17,0.0424
2026-01-14 22:00:00,M003,34,34,0.4057
2026-01-14 23:00:00,M006,7,7,0.083
2026-01-14 23:00:00,M007,7,7,0.3863
2026-01-14 23:00:00,M008,14,14,0.3653
2026-01-15 00:00:00,M006,7,7,0.3085
2026-01-15 00:00:00,M007,7,7,0.263
2026-01-15 00:00:00,M008,14,14,0.3443
2026-01-15 01:00:00,M006,7,7,0.0944
2026-01-15 01:00:00,M007,7,7,0.17
2026-01-15 01:00:00,M008,15,14,0.5761
2026-01-15 02:00:00,M001,12,12,0.0728
2026-01-15 02:00:00,M004,24,24,-0.3348
2026-01-15 02:00:00,M005,11,12,-0.7455
2026-01-15 03:00:00,M001,12,12,-0.0117
2026-01-15 03:00:00,M004,24,24,-0.1773
2026-01-15 03:00:00,M005,11,12,-0.5892
2026-01-15 04:00:00,M001,13,13,0.3185
2026-01-15 04:00:00,M004,26,26,-0.4497
2026-01-15 04:00:00,M005,12,13,-0.9718
2026-01-15 05:00:00,M001,14,14,0.4178
2026-01-15 05:00:00,M004,28,28,-0.2913
2026-01-15 05:00:00,M005,13,14,-0.7323
2026-01-15 06:00:00,M001,15,15,0.0385
2026-01-15 06:00:00,M004,29,30,-0.5345
2026-01-15 06:00:00,M005,14,15,-0.6036
2026-01-15 07:00:00,M001,15,15,0.4117
2026-01-15 07:00:00,M004,29,30,-0.6189
2026-01-15 07:00:00,M005,14,15,-0.9187
2026-01-15 08:00:00,M001,16,16,0.3056
2026-01-15 08:00:00,M004,32,32,0.1813
2026-01-15 08:00:00,M005,16,16,-0.4232
2026-01-15 09:00:00,M001,15,15,0.3876
2026-01-15 09:00:00,M004,31,30,0.532
2026-01-15 09:00:00,M005,15,15,-0.2387
2026-01-15 10:00:00,M001,15,15,0.2709
2026-01-15 10:00:00,M004,31,30,0.647
2026-01-15 10:00:00,M005,15,15,-0.4477
2026-01-15 11:00:00,M001,14,14,0.1463
2026-01-15 11:00:00,M004,28,28,0.2114
2026-01-15 11:00:00,M005,13,14,-0.6126
2026-01-15 12:00:00,M006,7,7,0.3283
2026-01-15 12:00:00,M007,7,7,0.3027
2026-01-15 12:00:00,M008,15,14,0.8937
2026-01-15 13:00:00,M001,12,12,0.339
2026-01-15 13:00:00,M004,24,24,0.1714
2026-01-15 13:00:00,M005,11,12,-1.2332
2026-01-15 14:00:00,M001,12,12,0.2658
2026-01-15 14:00:00,M004,24,24,-0.0612
2026-01-15 14:00:00,M005,11,12,-0.8139
2026-01-15 15:00:00,M001,13,13,0.1204
2026-01-15 15:00:00,M004,26,26,-0.0235
2026-01-15 15:00:00,M005,12,13,-0.5631
2026-01-15 16:00:00,M001,13,13,0.1981
2026-01-15 16:00:00,M004,26,26,0.4239
2026-01-15 16:00:00,M005,12,13,-0.9411
2026-01-15 17:00:00,M001,15,15,0.0644
2026-01-15 17:00:00,M004,30,30,0.2842
2026-01-15 17:00:00,M005,15,15,-0.2914
2026-01-15 18:00:00,M001,14,14,0.1721
2026-01-15 18:00:00,M004,28,28,0.1164
2026-01-15 18:00:00,M005,14,14,-0.3316
2026-01-15 19:00:00,M006,8,8,0.4631
2026-01-15 19:00:00,M007,8,8,0.144
2026-01-15 19:00:00,M008,16,16,-0.0733
2026-01-15 20:00:00,M006,8,8,0.3135
2026-01-15 20:00:00,M007,9,8,0.6511
2026-01-15 20:00:00,M008,16,16,-0.2195
2026-01-15 21:00:00,M006,8,8,0.0101
2026-01-15 21:00:00,M007,8,8,0.4129
2026-01-15 21:00:00,M008,16,16,-0.2443
2026-01-15 22:00:00,M001,12,12,0.0435
2026-01-15 22:00:00,M004,24,24,0.0318
2026-01-15 22:00:00,M005,12,12,-0.2095
2026-01-15 23:00:00,M001,17,17,0.1776
2026-01-15 23:00:00,M002,17,17,0.3922
2026-01-15 23:00:00,M003,34,34,0.1489
2026-01-16 00:00:00,M001,16,16,0.0599
2026-01-16 00:00:00,M002,16,16,0.3825
2026-01-16 00:00:00,M003,32,32,0.0331
2026-01-16 01:00:00,M001,16,16,-0.3222
2026-01-16 01:00:00,M002,16,16,-0.0892
2026-01-16 01:00:00,M003,32,32,-0.1177
2026-01-16 02:00:00,M001,11,11,-0.4604
2026-01-16 02:00:00,M004,21,22,-0.6426
2026-01-16 02:00:00,M005,11,11,-0.267
2026-01-16 03:00:00,M001,15,16,-0.6116
2026-01-16 03:00:00,M002,16,16,-0.332
2026-01-16 03:00:00,M003,32,32,-0.2562
2026-01-16 04:00:00,M001,16,16,-0.4407
2026-01-16 04:00:00,M002,16,16,-0.131
2026-01-16 04:00:00,M003,32,32,-0.2447
2026-01-16 05:00:00,M006,7,7,-0.0213
2026-01-16 05:00:00,M007,7,7,0.0767
2026-01-16 05:00:00,M008,14,14,-0.3598
2026-01-16 06:00:00,M006,7,7,0.3174
2026-01-16 06:00:00,M007,7,7,0.1717
2026-01-16 06:00:00,M008,14,14,-0.3997
2026-01-16 07:00:00,M006,9,9,0.3906
2026-01-16 07:00:00,M007,9,9,0.1107
2026-01-16 07:00:00,M008,18,18,-0.2959
2026-01-16 08:00:00,M006,10,10,0.2324
2026-01-16 08:00:00,M007,10,10,0.3152
2026-01-16 08:00:00,M008,20,20,-0.2092
2026-01-16 09:00:00,M006,10,10,0.1964
2026-01-16 09:00:00,M007,10,10,0.2781
2026-01-16 09:00:00,M008,20,20,0.2485
2026-01-16 10:00:00,M006,10,10,0.0985
2026-01-16 10:00:00,M007,10,10,-0.0288
2026-01-16 10:00:00,M008,20,20,0.0602
2026-01-16 11:00:00,M006,10,10,-0.0095
2026-01-16 11:00:00,M007,10,10,0.2705
2026-01-16 11:00:00,M008,20,20,-0.1735
2026-01-16 12:00:00,M006,9,9,-0.0697
2026-01-16 12:00:00,M007,9,9,-0.1077
2026-01-16 12:00:00,M008,18,18,-0.2444
2026-01-16 13:00:00,M001,13,13,-0.0287
2026-01-16 13:00:00,M004,26,26,0.1714
2026-01-16 13:00:00,M005,13,13,-0.3529
2026-01-16 14:00:00,M001,15,15,-0.2608
2026-01-16 14:00:00,M004,30,30,0.2549
