task_id,timestamp,material,start,destination,quantity,priority
437,2026-01-18 10:00:00,M003,智能仓库,工位3,42,2
438,2026-01-18 11:00:00,M008,智能仓库,工位1,21,3
439,2026-01-18 12:00:00,M004,智能仓库,工位2,29,3
440,2026-01-18 13:00:00,M004,智能仓库,工位2,31,1
441,2026-01-18 14:00:00,M004,智能仓库,工位3,33,3
442,2026-01-18 15:00:00,M004,智能仓库,工位5,31,3
443,2026-01-18 16:00:00,M001,智能仓库,工位4,21,2
444,2026-01-18 16:00:00,M002,智能仓库,工位2,22,1
445,2026-01-18 16:00:00,M003,智能仓库,工位3,42,1
446,2026-01-18 17:00:00,M008,智能仓库,工位4,22,3
447,2026-01-18 18:00:00,M008,智能仓库,工位2,25,2
448,2026-01-18 19:00:00,M008,智能仓库,工位5,23,3
449,2026-01-18 20:00:00,M004,智能仓库,工位3,36,2
450,2026-01-18 21:00:00,M004,智能仓库,工位4,36,3
451,2026-01-18 22:00:00,M001,智能仓库,工位4,22,2
452,2026-01-18 22:00:00,M002,智能仓库,工位2,22,3
453,2026-01-18 22:00:00,M003,智能仓库,工位3,44,1
454,2026-01-18 23:00:00,M001,智能仓库,工位2,22,3
455,2026-01-18 23:00:00,M002,智能仓库,工位5,23,2
456,2026-01-18 23:00:00,M003,智能仓库,工位2,44,3
457,2026-01-19 00:00:00,M001,智能仓库,工位1,22,3
458,2026-01-19 00:00:00,M002,智能仓库,工位1,22,1
459,2026-01-19 00:00:00,M003,智能仓库,工位1,44,1
460,2026-01-19 01:00:00,M004,智能仓库,工位4,34,1
461,2026-01-19 02:00:00,M003,智能仓库,工位2,39,1
462,2026-01-19 03:00:00,M001,智能仓库,工位2,21,1
463,2026-01-19 03:00:00,M002,智能仓库,工位2,21,3
464,2026-01-19 03:00:00,M003,智能仓库,工位4,41,2
465,2026-01-19 04:00:00,M004,智能仓库,工位1,32,3
466,2026-01-19 10:00:00,M008,智能仓库,工位5,22,2
467,2026-01-19 11:00:00,M008,智能仓库,工位4,22,1
468,2026-01-19 12:00:00,M008,智能仓库,工位1,24,3
469,2026-01-19 16:00:00,M004,智能仓库,工位5,30,2
470,2026-01-19 17:00:00,M004,智能仓库,工位1,30,1
471,2026-01-19 18:00:00,M004,智能仓库,工位5,26,3
472,2026-01-19 20:00:00,M004,智能仓库,工位3,26,3
473,2026-01-19 21:00:00,M003,智能仓库,工位3,38,1
474,2026-01-19 22:00:00,M004,智能仓库,工位5,28,3
475,2026-01-19 23:00:00,M004,智能仓库,工位4,28,1
476,2026-01-20 00:00:00,M004,智能仓库,工位1,26,1
477,2026-01-20 01:00:00,M004,智能仓库,工位5,24,1
478,2026-01-20 02:00:00,M004,智能仓库,工位2,26,1
479,2026-01-20 03:00:00,M004,智能仓库,工位5,28,3
480,2026-01-20 04:00:00,M003,智能仓库,工位3,36,2
481,2026-01-20 09:00:00,M003,智能仓库,工位3,38,2
482,2026-01-20 10:00:00,M003,智能仓库,工位1,38,2
483,2026-01-20 11:00:00,M003,智能仓库,工位4,39,2
484,2026-01-20 12:00:00,M004,智能仓库,工位5,30,1
485,2026-01-20 13:00:00,M004,智能仓库,工位2,30,2
486,2026-01-20 14:00:00,M004,智能仓库,工位1,30,3
487,2026-01-20 15:00:00,M004,智能仓库,工位1,30,1
488,2026-01-20 16:00:00,M004,智能仓库,工位4,30,2
489,2026-01-20 19:00:00,M004,智能仓库,工位4,32,3
490,2026-01-20 21:00:00,M003,智能仓库,工位4,40,1
491,2026-01-20 22:00:00,M004,智能仓库,工位1,30,3
492,2026-01-21 05:00:00,M004,智能仓库,工位2,30,1
493,2026-01-21 06:00:00,M004,智能仓库,工位4,35,2
494,2026-01-21 07:00:00,M004,智能仓库,工位3,36,3
495,2026-01-21 08:00:00,M004,智能仓库,工位1,36,3
496,2026-01-21 09:00:00,M004,智能仓库,工位1,33,1
497,2026-01-21 10:00:00,M004,智能仓库,工位2,30,3
498,2026-01-21 16:00:00,M003,智能仓库,工位5,40,2
499,2026-01-21 17:00:00,M003,智能仓库,工位3,40,1
500,2026-01-21 18:00:00,M008,智能仓库,工位1,21,3
501,2026-01-21 19:00:00,M002,智能仓库,工位3,21,3
502,2026-01-21 19:00:00,M003,智能仓库,工位5,42,3
503,2026-01-21 20:00:00,M001,智能仓库,工位1,21,1
504,2026-01-21 20:00:00,M002,智能仓库,工位3,21,1
505,2026-01-21 20:00:00,M003,智能仓库,工位2,42,3
506,2026-01-21 21:00:00,M002,智能仓库,工位2,21,3
507,2026-01-21 21:00:00,M003,智能仓库,工位4,40,1
508,2026-01-21 22:00:00,M001,智能仓库,工位3,21,1
509,2026-01-21 22:00:00,M002,智能仓库,工位5,21,1
510,2026-01-21 22:00:00,M003,智能仓库,工位5,42,2
511,2026-01-21 23:00:00,M001,智能仓库,工位5,21,2
512,2026-01-21 23:00:00,M002,智能仓库,工位4,21,3
513,2026-01-21 23:00:00,M003,智能仓库,工位2,42,3
514,2026-01-22 01:00:00,M004,智能仓库,工位1,28,3
515,2026-01-22 04:00:00,M004,智能仓库,工位3,28,1
516,2026-01-22 05:00:00,M004,智能仓库,工位1,30,2
517,2026-01-22 06:00:00,M004,智能仓库,工位2,28,1
518,2026-01-22 07:00:00,M004,智能仓库,工位3,29,3
519,2026-01-22 08:00:00,M004,智能仓库,工位5,30,3
520,2026-01-22 09:00:00,M003,智能仓库,工位4,40,2
521,2026-01-22 10:00:00,M004,智能仓库,工位1,30,3
522,2026-01-22 11:00:00,M004,智能仓库,工位3,29,2
523,2026-01-22 12:00:00,M004,智能仓库,工位4,29,1
524,2026-01-22 13:00:00,M003,智能仓库,工位3,38,3
525,2026-01-22 14:00:00,M004,智能仓库,工位4,31,2
526,2026-01-22 15:00:00,M004,智能仓库,工位2,30,3
527,2026-01-22 16:00:00,M004,智能仓库,工位5,30,3
528,2026-01-22 17:00:00,M004,智能仓库,工位4,28,1
529,2026-01-22 18:00:00,M003,智能仓库,工位5,38,2
530,2026-01-22 19:00:00,M001,智能仓库,工位2,21,3
531,2026-01-22 19:00:00,M003,智能仓库,工位1,40,1
532,2026-01-22 20:00:00,M003,智能仓库,工位3,40,1
533,2026-01-22 21:00:00,M004,智能仓库,工位4,28,3
534,2026-01-22 22:00:00,M004,智能仓库,工位2,30,3
535,2026-01-22 23:00:00,M003,智能仓库,工位4,40,2
536,2026-01-23 00:00:00,M003,智能仓库,工位3,36,1
537,2026-01-23 01:00:00,M003,智能仓库,工位1,38,1
538,2026-01-23 02:00:00,M003,智能仓库,工位3,36,2
539,2026-01-23 03:00:00,M003,智能仓库,工位3,38,2
540,2026-01-23 04:00:00,M003,智能仓库,工位1,36,1
541,2026-01-23 07:00:00,M003,智能仓库,工位1,34,1
542,2026-01-23 08:00:00,M003,智能仓库,工位4,38,2
543,2026-01-23 09:00:00,M003,智能仓库,工位5,39,3
544,2026-01-23 10:00:00,M002,智能仓库,工位5,21,2
545,2026-01-23 10:00:00,M003,智能仓库,工位1,41,1
546,2026-01-23 11:00:00,M003,智能仓库,工位1,39,2
547,2026-01-23 12:00:00,M003,智能仓库,工位5,38,1
548,2026-01-23 13:00:00,M003,智能仓库,工位5,36,3
549,2026-01-23 14:00:00,M003,智能仓库,工位3,39,2
550,2026-01-23 15:00:00,M003,智能仓库,工位1,38,2
551,2026-01-23 16:00:00,M003,智能仓库,工位4,38,2
552,2026-01-23 17:00:00,M003,智能仓库,工位1,36,3
553,2026-01-23 18:00:00,M004,智能仓库,工位5,30,1
554,2026-01-23 19:00:00,M004,智能仓库,工位5,28,3
555,2026-01-23 20:00:00,M004,智能仓库,工位2,30,3
556,2026-01-23 21:00:00,M004,智能仓库,工位4,28,1
557,2026-01-23 22:00:00,M004,智能仓库,工位2,29,2
558,2026-01-23 23:00:00,M004,智能仓库,工位3,32,2
559,2026-01-24 00:00:00,M004,智能仓库,工位4,25,1
560,2026-01-24 01:00:00,M004,智能仓库,工位1,25,1
561,2026-01-24 02:00:00,M004,智能仓库,工位4,28,2
562,2026-01-24 03:00:00,M004,智能仓库,工位4,27,2
563,2026-01-24 06:00:00,M004,智能仓库,工位4,27,1
564,2026-01-24 07:00:00,M004,智能仓库,工位3,28,2
565,2026-01-24 08:00:00,M008,智能仓库,工位2,22,3
566,2026-01-24 09:00:00,M008,智能仓库,工位4,22,3
567,2026-01-24 10:00:00,M008,智能仓库,工位5,22,1
568,2026-01-24 11:00:00,M008,智能仓库,工位4,22,1
569,2026-01-24 17:00:00,M001,智能仓库,工位2,22,2
570,2026-01-24 17:00:00,M002,智能仓库,工位1,22,2
571,2026-01-24 17:00:00,M003,智能仓库,工位3,44,3
572,2026-01-24 18:00:00,M008,智能仓库,工位4,24,2
573,2026-01-24 19:00:00,M008,智能仓库,工位4,22,2
574,2026-01-24 20:00:00,M004,智能仓库,工位4,34,3
575,2026-01-24 21:00:00,M004,智能仓库,工位5,32,1
576,2026-01-24 22:00:00,M004,智能仓库,工位3,28,2
577,2026-01-24 23:00:00,M004,智能仓库,工位5,28,3
578,2026-01-25 00:00:00,M004,智能仓库,工位2,24,2
579,2026-01-25 01:00:00,M004,智能仓库,工位3,24,1
580,2026-01-25 02:00:00,M004,智能仓库,工位4,26,2
581,2026-01-25 03:00:00,M004,智能仓库,工位3,28,3
582,2026-01-25 04:00:00,M004,智能仓库,工位4,30,3
583,2026-01-25 05:00:00,M004,智能仓库,工位2,28,2
584,2026-01-25 06:00:00,M004,智能仓库,工位4,30,2
585,2026-01-25 07:00:00,M004,智能仓库,工位4,26,2
586,2026-01-25 08:00:00,M004,智能仓库,工位1,30,3
587,2026-01-25 09:00:00,M004,智能仓库,工位2,32,3
588,2026-01-25 10:00:00,M004,智能仓库,工位5,29,1
589,2026-01-25 11:00:00,M004,智能仓库,工位5,33,1
590,2026-01-25 12:00:00,M004,智能仓库,工位4,33,3
591,2026-01-25 13:00:00,M004,智能仓库,工位2,31,2
592,2026-01-25 14:00:00,M004,智能仓库,工位3,33,3
593,2026-01-25 15:00:00,M004,智能仓库,工位1,37,2
594,2026-01-25 16:00:00,M004,智能仓库,工位4,34,1
595,2026-01-25 17:00:00,M004,智能仓库,工位3,34,1
596,2026-01-25 18:00:00,M001,智能仓库,工位3,21,3
597,2026-01-25 18:00:00,M002,智能仓库,工位2,21,3
598,2026-01-25 18:00:00,M003,智能仓库,工位4,42,2
599,2026-01-25 19:00:00,M002,智能仓库,工位1,21,2
600,2026-01-25 19:00:00,M003,智能仓库,工位5,40,2
601,2026-01-25 20:00:00,M008,智能仓库,工位5,22,2
602,2026-01-26 02:00:00,M003,智能仓库,工位5,39,3
603,2026-01-26 03:00:00,M004,智能仓库,工位4,30,3
604,2026-01-26 04:00:00,M004,智能仓库,工位1,28,2
605,2026-01-26 08:00:00,M008,智能仓库,工位5,22,3
606,2026-01-26 10:00:00,M008,智能仓库,工位1,23,1
607,2026-01-26 11:00:00,M001,智能仓库,工位2,22,3
608,2026-01-26 11:00:00,M002,智能仓库,工位3,23,1
609,2026-01-26 11:00:00,M003,智能仓库,工位5,44,1
610,2026-01-26 12:00:00,M004,智能仓库,工位5,34,3
611,2026-01-26 13:00:00,M004,智能仓库,工位4,36,2
612,2026-01-26 14:00:00,M004,智能仓库,工位4,34,1
613,2026-01-26 15:00:00,M001,智能仓库,工位1,21,1
614,2026-01-26 15:00:00,M002,智能仓库,工位3,21,1
615,2026-01-26 15:00:00,M003,智能仓库,工位5,42,3
616,2026-01-26 16:00:00,M004,智能仓库,工位5,28,3
617,2026-01-26 17:00:00,M004,智能仓库,工位5,30,3
618,2026-01-26 18:00:00,M004,智能仓库,工位5,32,1
619,2026-01-26 19:00:00,M004,智能仓库,工位4,30,2
620,2026-01-26 20:00:00,M002,智能仓库,工位4,21,2
621,2026-01-26 20:00:00,M003,智能仓库,工位5,42,3
622,2026-01-26 21:00:00,M003,智能仓库,工位5,38,1
623,2026-01-26 22:00:00,M001,智能仓库,工位3,22,1
624,2026-01-26 22:00:00,M002,智能仓库,工位4,22,1
625,2026-01-26 22:00:00,M003,智能仓库,工位3,44,2
626,2026-01-26 23:00:00,M004,智能仓库,工位1,32,1
627,2026-01-27 00:00:00,M008,智能仓库,工位2,22,2
628,2026-01-27 01:00:00,M004,智能仓库,工位3,31,2
629,2026-01-27 02:00:00,M008,智能仓库,工位4,22,1
630,2026-01-27 03:00:00,M008,智能仓库,工位5,23,2
631,2026-01-27 06:00:00,M008,智能仓库,工位3,24,2
632,2026-01-27 07:00:00,M008,智能仓库,工位1,24,2
633,2026-01-27 08:00:00,M008,智能仓库,工位4,26,2
634,2026-01-27 09:00:00,M008,智能仓库,工位1,24,2
635,2026-01-27 10:00:00,M008,智能仓库,工位1,22,3
636,2026-01-27 11:00:00,M008,智能仓库,工位1,22,1
637,2026-01-27 12:00:00,M008,智能仓库,工位3,22,3
638,2026-01-27 13:00:00,M008,智能仓库,工位1,22,3
639,2026-01-27 14:00:00,M004,智能仓库,工位2,30,3
640,2026-01-27 15:00:00,M004,智能仓库,工位2,32,3
641,2026-01-27 16:00:00,M004,智能仓库,工位2,32,3
642,2026-01-27 17:00:00,M004,智能仓库,工位2,30,2
643,2026-01-27 18:00:00,M004,智能仓库,工位5,28,2
644,2026-01-27 19:00:00,M003,智能仓库,工位4,36,1
645,2026-01-27 20:00:00,M003,智能仓库,工位4,38,3
646,2026-01-27 21:00:00,M003,智能仓库,工位2,38,1
647,2026-01-27 22:00:00,M004,智能仓库,工位4,29,2
648,2026-01-27 23:00:00,M004,智能仓库,工位1,26,3
649,2026-01-28 00:00:00,M004,智能仓库,工位5,26,1
650,2026-01-28 01:00:00,M004,智能仓库,工位4,27,3
651,2026-01-28 06:00:00,M003,智能仓库,工位4,32,2
652,2026-01-28 07:00:00,M003,智能仓库,工位1,33,3
653,2026-01-28 08:00:00,M003,智能仓库,工位2,36,1
654,2026-01-28 09:00:00,M003,智能仓库,工位3,40,3
655,2026-01-28 10:00:00,M001,智能仓库,工位1,22,3
656,2026-01-28 10:00:00,M002,智能仓库,工位1,22,3
657,2026-01-28 10:00:00,M003,智能仓库,工位2,44,2
658,2026-01-28 11:00:00,M001,智能仓库,工位3,22,1
659,2026-01-28 11:00:00,M002,智能仓库,工位4,22,1
660,2026-01-28 11:00:00,M003,智能仓库,工位3,44,3
661,2026-01-28 12:00:00,M008,智能仓库,工位4,22,3
662,2026-01-28 14:00:00,M001,智能仓库,工位3,23,3
663,2026-01-28 14:00:00,M002,智能仓库,工位4,23,3
664,2026-01-28 14:00:00,M003,智能仓库,工位4,46,3
665,2026-01-28 15:00:00,M001,智能仓库,工位1,22,2
666,2026-01-28 15:00:00,M002,智能仓库,工位3,22,2
667,2026-01-28 15:00:00,M003,智能仓库,工位5,44,1
668,2026-01-28 16:00:00,M001,智能仓库,工位3,22,3
669,2026-01-28 16:00:00,M002,智能仓库,工位5,22,1
670,2026-01-28 16:00:00,M003,智能仓库,工位2,44,2
671,2026-01-28 17:00:00,M001,智能仓库,工位1,21,1
672,2026-01-28 17:00:00,M002,智能仓库,工位3,21,1
673,2026-01-28 17:00:00,M003,智能仓库,工位2,42,2
674,2026-01-28 18:00:00,M001,智能仓库,工位2,21,3
675,2026-01-28 18:00:00,M002,智能仓库,工位4,21,2
676,2026-01-28 18:00:00,M003,智能仓库,工位5,42,1
677,2026-01-28 19:00:00,M003,智能仓库,工位5,40,2
678,2026-01-28 20:00:00,M002,智能仓库,工位4,21,1
679,2026-01-28 20:00:00,M003,智能仓库,工位4,41,3
680,2026-01-28 21:00:00,M004,智能仓库,工位5,28,3
681,2026-01-28 22:00:00,M003,智能仓库,工位2,40,3
682,2026-01-28 23:00:00,M003,智能仓库,工位2,39,2
683,2026-01-29 00:00:00,M003,智能仓库,工位3,36,1
684,2026-01-29 01:00:00,M003,智能仓库,工位2,36,2
685,2026-01-29 02:00:00,M004,智能仓库,工位4,26,3
686,2026-01-29 03:00:00,M004,智能仓库,工位1,29,2
687,2026-01-29 04:00:00,M004,智能仓库,工位1,25,2
688,2026-01-29 05:00:00,M004,智能仓库,工位2,27,1
689,2026-01-29 06:00:00,M004,智能仓库,工位4,30,3
690,2026-01-29 07:00:00,M003,智能仓库,工位5,36,3
691,2026-01-29 08:00:00,M003,智能仓库,工位4,39,2
692,2026-01-29 09:00:00,M004,智能仓库,工位4,28,2
693,2026-01-29 10:00:00,M004,智能仓库,工位4,29,2
694,2026-01-29 12:00:00,M004,智能仓库,工位2,26,1
695,2026-01-29 13:00:00,M001,智能仓库,工位5,21,1
696,2026-01-29 13:00:00,M003,智能仓库,工位2,41,2
697,2026-01-29 14:00:00,M001,智能仓库,工位1,22,2
698,2026-01-29 14:00:00,M002,智能仓库,工位2,21,3
699,2026-01-29 14:00:00,M003,智能仓库,工位3,43,1
700,2026-01-29 15:00:00,M004,智能仓库,工位4,34,3
701,2026-01-29 16:00:00,M001,智能仓库,工位4,22,3
702,2026-01-29 16:00:00,M002,智能仓库,工位5,22,1
703,2026-01-29 16:00:00,M003,智能仓库,工位5,45,1
704,2026-01-29 17:00:00,M003,智能仓库,工位3,41,3
705,2026-01-29 18:00:00,M003,智能仓库,工位3,40,3
706,2026-01-29 19:00:00,M003,智能仓库,工位1,40,3
707,2026-01-29 20:00:00,M003,智能仓库,工位4,38,3
708,2026-01-30 03:00:00,M004,智能仓库,工位2,30,2
709,2026-01-30 04:00:00,M004,智能仓库,工位1,27,3
710,2026-01-30 06:00:00,M004,智能仓库,工位2,29,2
711,2026-01-30 07:00:00,M004,智能仓库,工位1,29,2
712,2026-01-30 08:00:00,M004,智能仓库,工位3,32,2
713,2026-01-30 10:00:00,M001,智能仓库,工位1,22,2
714,2026-01-30 10:00:00,M002,智能仓库,工位1,21,1
715,2026-01-30 10:00:00,M003,智能仓库,工位2,42,3
716,2026-01-30 11:00:00,M001,智能仓库,工位5,22,3
717,2026-01-30 11:00:00,M002,智能仓库,工位3,21,3
718,2026-01-30 11:00:00,M003,智能仓库,工位5,42,3
719,2026-01-30 12:00:00,M003,智能仓库,工位4,40,1
720,2026-01-30 13:00:00,M001,智能仓库,工位5,21,1
721,2026-01-30 13:00:00,M002,智能仓库,工位2,21,1
722,2026-01-30 13:00:00,M003,智能仓库,工位1,42,3
723,2026-01-30 14:00:00,M008,智能仓库,工位3,21,3
724,2026-01-30 17:00:00,M004,智能仓库,工位3,28,3
725,2026-01-30 18:00:00,M004,智能仓库,工位5,26,1
726,2026-01-30 19:00:00,M004,智能仓库,工位3,30,3
727,2026-01-30 20:00:00,M004,智能仓库,工位3,26,2
728,2026-01-30 21:00:00,M004,智能仓库,工位5,30,2
729,2026-01-30 22:00:00,M004,智能仓库,工位5,30,3
730,2026-01-30 23:00:00,M004,智能仓库,工位1,30,1
731,2026-01-31 00:00:00,M004,智能仓库,工位4,28,1
732,2026-01-31 01:00:00,M003,智能仓库,工位3,38,3
733,2026-01-31 02:00:00,M003,智能仓库,工位2,38,3
734,2026-01-31 03:00:00,M003,智能仓库,工位2,40,1
735,2026-01-31 04:00:00,M003,智能仓库,工位2,39,3
736,2026-01-31 05:00:00,M003,智能仓库,工位3,39,1
737,2026-01-31 06:00:00,M003,智能仓库,工位4,39,2
