timestamp,M001_demand,M002_demand,M003_demand,M004_demand,M005_demand,M006_demand,M007_demand,M008_demand,M001_stock,M002_stock,M003_stock,M004_stock,M005_stock,M006_stock,M007_stock,M008_stock
2026-01-10 18:00:00,19,19,38,0,0,0,0,0,287.0,306.0,420.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 19:00:00,19,19,38,0,0,0,0,0,268.0,287.0,382.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 20:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,211.0,221.0,147.0
2026-01-10 21:00:00,19,19,38,0,0,0,0,0,249.0,268.0,344.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 22:00:00,19,19,38,0,0,0,0,0,230.0,249.0,306.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 23:00:00,20,20,40,0,0,0,0,0,210.0,229.0,266.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 00:00:00,20,19,39,0,0,0,0,0,190.0,210.0,227.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 01:00:00,19,18,38,0,0,0,0,0,171.0,192.0,189.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 02:00:00,18,18,36,0,0,0,0,0,153.0,174.0,153.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 03:00:00,17,16,34,0,0,0,0,0,136.0,158.0,119.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 04:00:00,17,17,34,0,0,0,0,0,119.0,141.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 05:00:00,16,16,32,0,0,0,0,0,103.0,125.0,468.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 06:00:00,12,0,0,26,13,0,0,0,500.0,0.0,0.0,273.0,288.0,0.0,0.0,0.0
2026-01-11 07:00:00,13,0,0,26,12,0,0,0,487.0,0.0,0.0,247.0,276.0,0.0,0.0,0.0
2026-01-11 08:00:00,14,0,0,28,14,0,0,0,473.0,0.0,0.0,219.0,262.0,0.0,0.0,0.0
2026-01-11 09:00:00,14,0,0,28,14,0,0,0,459.0,0.0,0.0,191.0,248.0,0.0,0.0,0.0
2026-01-11 10:00:00,13,0,0,26,13,0,0,0,446.0,0.0,0.0,165.0,235.0,0.0,0.0,0.0
2026-01-11 11:00:00,14,0,0,28,14,0,0,0,432.0,0.0,0.0,137.0,221.0,0.0,0.0,0.0
2026-01-11 12:00:00,15,0,0,30,15,0,0,0,417.0,0.0,0.0,107.0,206.0,0.0,0.0,0.0
2026-01-11 13:00:00,21,22,42,0,0,0,0,0,396.0,103.0,426.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 14:00:00,0,0,0,0,0,12,13,25,0.0,0.0,0.0,0.0,0.0,199.0,208.0,122.0
2026-01-11 15:00:00,17,0,0,34,18,0,0,0,379.0,0.0,0.0,500.0,188.0,0.0,0.0,0.0
2026-01-11 16:00:00,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,187.0,196.0,500.0
2026-01-11 17:00:00,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,175.0,184.0,476.0
2026-01-11 18:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,164.0,173.0,454.0
2026-01-11 19:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,154.0,163.0,434.0
2026-01-11 20:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,145.0,154.0,416.0
2026-01-11 21:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,136.0,145.0,398.0
2026-01-11 22:00:00,15,0,0,30,16,0,0,0,364.0,0.0,0.0,470.0,172.0,0.0,0.0,0.0
2026-01-11 23:00:00,15,0,0,30,15,0,0,0,349.0,0.0,0.0,440.0,157.0,0.0,0.0,0.0
2026-01-12 00:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,126.0,135.0,378.0
2026-01-12 01:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,116.0,125.0,358.0
2026-01-12 02:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,106.0,115.0,338.0
2026-01-12 03:00:00,0,0,0,0,0,10,9,18,0.0,0.0,0.0,0.0,0.0,500.0,106.0,320.0
2026-01-12 04:00:00,0,0,0,0,0,8,8,15,0.0,0.0,0.0,0.0,0.0,492.0,500.0,305.0
2026-01-12 05:00:00,12,0,0,24,12,0,0,0,337.0,0.0,0.0,416.0,145.0,0.0,0.0,0.0
2026-01-12 06:00:00,12,0,0,24,12,0,0,0,325.0,0.0,0.0,392.0,133.0,0.0,0.0,0.0
2026-01-12 07:00:00,0,0,0,0,0,9,9,17,0.0,0.0,0.0,0.0,0.0,483.0,491.0,288.0
2026-01-12 08:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,474.0,482.0,270.0
2026-01-12 09:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,465.0,473.0,252.0
2026-01-12 10:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,456.0,464.0,234.0
2026-01-12 11:00:00,15,0,0,30,15,0,0,0,310.0,0.0,0.0,362.0,118.0,0.0,0.0,0.0
2026-01-12 12:00:00,20,20,40,0,0,0,0,0,290.0,500.0,386.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 13:00:00,21,21,42,0,0,0,0,0,269.0,479.0,344.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 14:00:00,22,22,44,0,0,0,0,0,247.0,457.0,300.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 15:00:00,23,24,46,0,0,0,0,0,224.0,433.0,254.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 16:00:00,21,21,42,0,0,0,0,0,203.0,412.0,212.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 17:00:00,20,21,40,0,0,0,0,0,183.0,391.0,172.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 18:00:00,20,20,40,0,0,0,0,0,163.0,371.0,132.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 19:00:00,20,20,40,0,0,0,0,0,143.0,351.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 20:00:00,20,19,38,0,0,0,0,0,123.0,332.0,462.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 21:00:00,19,19,38,0,0,0,0,0,104.0,313.0,424.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 22:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,446.0,454.0,214.0
2026-01-12 23:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,436.0,444.0,194.0
2026-01-13 00:00:00,0,0,0,0,0,8,8,15,0.0,0.0,0.0,0.0,0.0,428.0,436.0,179.0
2026-01-13 01:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,419.0,427.0,161.0
2026-01-13 02:00:00,14,0,0,27,14,0,0,0,500.0,0.0,0.0,335.0,104.0,0.0,0.0,0.0
2026-01-13 03:00:00,13,0,0,25,13,0,0,0,487.0,0.0,0.0,310.0,500.0,0.0,0.0,0.0
2026-01-13 04:00:00,13,0,0,25,13,0,0,0,474.0,0.0,0.0,285.0,487.0,0.0,0.0,0.0
2026-01-13 05:00:00,12,0,0,24,12,0,0,0,462.0,0.0,0.0,261.0,475.0,0.0,0.0,0.0
2026-01-13 06:00:00,18,17,35,0,0,0,0,0,444.0,296.0,389.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 07:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,409.0,417.0,141.0
2026-01-13 08:00:00,15,0,0,30,15,0,0,0,429.0,0.0,0.0,231.0,460.0,0.0,0.0,0.0
2026-01-13 09:00:00,0,0,0,0,0,8,8,15,0.0,0.0,0.0,0.0,0.0,401.0,409.0,126.0
2026-01-13 10:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,392.0,400.0,108.0
2026-01-13 11:00:00,16,0,0,32,16,0,0,0,413.0,0.0,0.0,199.0,444.0,0.0,0.0,0.0
2026-01-13 12:00:00,15,0,0,30,15,0,0,0,398.0,0.0,0.0,169.0,429.0,0.0,0.0,0.0
2026-01-13 13:00:00,14,0,0,28,14,0,0,0,384.0,0.0,0.0,141.0,415.0,0.0,0.0,0.0
2026-01-13 14:00:00,15,0,0,31,15,0,0,0,369.0,0.0,0.0,110.0,400.0,0.0,0.0,0.0
2026-01-13 15:00:00,15,0,0,30,15,0,0,0,354.0,0.0,0.0,500.0,385.0,0.0,0.0,0.0
2026-01-13 16:00:00,14,0,0,28,14,0,0,0,340.0,0.0,0.0,472.0,371.0,0.0,0.0,0.0
2026-01-13 17:00:00,19,18,38,0,0,0,0,0,321.0,278.0,351.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 18:00:00,14,0,0,28,14,0,0,0,307.0,0.0,0.0,444.0,357.0,0.0,0.0,0.0
2026-01-13 19:00:00,15,0,0,30,15,0,0,0,292.0,0.0,0.0,414.0,342.0,0.0,0.0,0.0
2026-01-13 20:00:00,15,0,0,30,15,0,0,0,277.0,0.0,0.0,384.0,327.0,0.0,0.0,0.0
2026-01-13 21:00:00,0,0,0,0,0,10,10,19,0.0,0.0,0.0,0.0,0.0,382.0,390.0,500.0
2026-01-13 22:00:00,0,0,0,0,0,10,10,19,0.0,0.0,0.0,0.0,0.0,372.0,380.0,481.0
2026-01-13 23:00:00,20,19,40,0,0,0,0,0,257.0,259.0,311.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 00:00:00,17,17,34,0,0,0,0,0,240.0,242.0,277.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 01:00:00,12,0,0,23,12,0,0,0,228.0,0.0,0.0,361.0,315.0,0.0,0.0,0.0
2026-01-14 02:00:00,12,0,0,24,12,0,0,0,216.0,0.0,0.0,337.0,303.0,0.0,0.0,0.0
2026-01-14 03:00:00,13,0,0,26,13,0,0,0,203.0,0.0,0.0,311.0,290.0,0.0,0.0,0.0
2026-01-14 04:00:00,13,0,0,26,13,0,0,0,190.0,0.0,0.0,285.0,277.0,0.0,0.0,0.0
2026-01-14 05:00:00,19,19,38,0,0,0,0,0,171.0,223.0,239.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 06:00:00,0,0,0,0,0,10,10,19,0.0,0.0,0.0,0.0,0.0,362.0,370.0,462.0
2026-01-14 07:00:00,0,0,0,0,0,9,9,17,0.0,0.0,0.0,0.0,0.0,353.0,361.0,445.0
2026-01-14 08:00:00,0,0,0,0,0,11,10,22,0.0,0.0,0.0,0.0,0.0,342.0,351.0,423.0
2026-01-14 09:00:00,0,0,0,0,0,13,13,26,0.0,0.0,0.0,0.0,0.0,329.0,338.0,397.0
2026-01-14 10:00:00,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,317.0,326.0,373.0
2026-01-14 11:00:00,0,0,0,0,0,10,11,22,0.0,0.0,0.0,0.0,0.0,307.0,315.0,351.0
2026-01-14 12:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,296.0,304.0,329.0
2026-01-14 13:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,285.0,293.0,307.0
2026-01-14 14:00:00,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,273.0,281.0,283.0
2026-01-14 15:00:00,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,261.0,269.0,259.0
2026-01-14 16:00:00,20,21,41,0,0,0,0,0,151.0,202.0,198.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 17:00:00,20,20,40,0,0,0,0,0,131.0,182.0,158.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 18:00:00,19,19,38,0,0,0,0,0,112.0,163.0,120.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 19:00:00,20,20,40,0,0,0,0,0,500.0,143.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 20:00:00,19,19,38,0,0,0,0,0,481.0,124.0,462.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 21:00:00,19,19,38,0,0,0,0,0,462.0,105.0,424.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 22:00:00,21,22,42,0,0,0,0,0,441.0,500.0,382.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 23:00:00,15,0,0,31,15,0,0,0,426.0,0.0,0.0,254.0,262.0,0.0,0.0,0.0
2026-01-15 00:00:00,17,0,0,34,17,0,0,0,409.0,0.0,0.0,220.0,245.0,0.0,0.0,0.0
2026-01-15 01:00:00,13,0,0,28,14,0,0,0,396.0,0.0,0.0,192.0,231.0,0.0,0.0,0.0
2026-01-15 02:00:00,13,0,0,28,15,0,0,0,383.0,0.0,0.0,164.0,216.0,0.0,0.0,0.0
2026-01-15 03:00:00,14,0,0,30,15,0,0,0,369.0,0.0,0.0,134.0,201.0,0.0,0.0,0.0
2026-01-15 04:00:00,13,0,0,28,14,0,0,0,356.0,0.0,0.0,106.0,187.0,0.0,0.0,0.0
2026-01-15 05:00:00,13,0,0,28,14,0,0,0,343.0,0.0,0.0,500.0,173.0,0.0,0.0,0.0
2026-01-15 06:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,251.0,259.0,239.0
2026-01-15 07:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,241.0,249.0,219.0
2026-01-15 08:00:00,21,21,42,0,0,0,0,0,322.0,479.0,340.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 09:00:00,22,22,44,0,0,0,0,0,300.0,457.0,296.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 10:00:00,20,20,40,0,0,0,0,0,280.0,437.0,256.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 11:00:00,20,20,40,0,0,0,0,0,260.0,417.0,216.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 12:00:00,19,19,38,0,0,0,0,0,241.0,398.0,178.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 13:00:00,15,0,0,30,15,0,0,0,226.0,0.0,0.0,470.0,158.0,0.0,0.0,0.0
2026-01-15 14:00:00,0,0,0,0,0,11,10,21,0.0,0.0,0.0,0.0,0.0,230.0,239.0,198.0
2026-01-15 15:00:00,18,19,38,0,0,0,0,0,208.0,379.0,140.0,0.0,0.0,0.0,0.0,0.0
2026-01-15 16:00:00,11,0,0,24,12,0,0,0,197.0,0.0,0.0,446.0,146.0,0.0,0.0,0.0
2026-01-15 17:00:00,13,0,0,26,13,0,0,0,184.0,0.0,0.0,420.0,133.0,0.0,0.0,0.0
2026-01-15 18:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,221.0,230.0,180.0
2026-01-15 19:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,213.0,222.0,164.0
2026-01-15 20:00:00,13,0,0,26,13,0,0,0,171.0,0.0,0.0,394.0,120.0,0.0,0.0,0.0
2026-01-15 21:00:00,14,0,0,28,14,0,0,0,157.0,0.0,0.0,366.0,106.0,0.0,0.0,0.0
2026-01-15 22:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,202.0,211.0,142.0
2026-01-15 23:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,192.0,201.0,122.0
2026-01-16 00:00:00,19,18,38,0,0,0,0,0,138.0,361.0,102.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 01:00:00,18,17,35,0,0,0,0,0,120.0,344.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 02:00:00,19,18,38,0,0,0,0,0,101.0,326.0,462.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 03:00:00,18,17,35,0,0,0,0,0,500.0,309.0,427.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 04:00:00,17,18,36,0,0,0,0,0,483.0,291.0,391.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 05:00:00,16,17,34,0,0,0,0,0,467.0,274.0,357.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 06:00:00,19,19,38,0,0,0,0,0,448.0,255.0,319.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 07:00:00,18,18,35,0,0,0,0,0,430.0,237.0,284.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 08:00:00,19,19,38,0,0,0,0,0,411.0,218.0,246.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 09:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,182.0,191.0,102.0
2026-01-16 10:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,172.0,181.0,500.0
2026-01-16 11:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,161.0,170.0,478.0
2026-01-16 12:00:00,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,149.0,158.0,454.0
2026-01-16 13:00:00,21,21,42,0,0,0,0,0,390.0,197.0,204.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 14:00:00,16,0,0,33,16,0,0,0,374.0,0.0,0.0,333.0,500.0,0.0,0.0,0.0
2026-01-16 15:00:00,0,0,0,0,0,10,10,21,0.0,0.0,0.0,0.0,0.0,139.0,148.0,433.0
2026-01-16 16:00:00,20,20,40,0,0,0,0,0,354.0,177.0,164.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 17:00:00,20,20,40,0,0,0,0,0,334.0,157.0,124.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 18:00:00,20,20,40,0,0,0,0,0,314.0,137.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 19:00:00,0,0,0,0,0,9,10,20,0.0,0.0,0.0,0.0,0.0,130.0,138.0,413.0
2026-01-16 20:00:00,0,0,0,0,0,9,10,20,0.0,0.0,0.0,0.0,0.0,121.0,128.0,393.0
2026-01-16 21:00:00,0,0,0,0,0,9,10,20,0.0,0.0,0.0,0.0,0.0,112.0,118.0,373.0
2026-01-16 22:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,101.0,107.0,351.0
2026-01-16 23:00:00,0,0,0,0,0,12,12,24,0.0,0.0,0.0,0.0,0.0,500.0,500.0,327.0
2026-01-17 00:00:00,0,0,0,0,0,12,13,25,0.0,0.0,0.0,0.0,0.0,488.0,487.0,302.0
2026-01-17 01:00:00,16,0,0,34,17,0,0,0,298.0,0.0,0.0,299.0,483.0,0.0,0.0,0.0
2026-01-17 02:00:00,16,0,0,31,16,0,0,0,282.0,0.0,0.0,268.0,467.0,0.0,0.0,0.0
2026-01-17 03:00:00,0,0,0,0,0,11,11,21,0.0,0.0,0.0,0.0,0.0,477.0,476.0,281.0
2026-01-17 04:00:00,0,0,0,0,0,11,11,21,0.0,0.0,0.0,0.0,0.0,466.0,465.0,260.0
2026-01-17 05:00:00,0,0,0,0,0,9,9,17,0.0,0.0,0.0,0.0,0.0,457.0,456.0,243.0
2026-01-17 06:00:00,0,0,0,0,0,10,9,18,0.0,0.0,0.0,0.0,0.0,447.0,447.0,225.0
2026-01-17 07:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,437.0,437.0,205.0
2026-01-17 08:00:00,16,0,0,32,16,0,0,0,266.0,0.0,0.0,236.0,451.0,0.0,0.0,0.0
2026-01-17 09:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,426.0,426.0,183.0
2026-01-17 10:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,415.0,415.0,161.0
2026-01-17 11:00:00,0,0,0,0,0,12,11,22,0.0,0.0,0.0,0.0,0.0,403.0,404.0,139.0
2026-01-17 12:00:00,0,0,0,0,0,13,13,24,0.0,0.0,0.0,0.0,0.0,390.0,391.0,115.0
2026-01-17 13:00:00,0,0,0,0,0,10,9,18,0.0,0.0,0.0,0.0,0.0,380.0,382.0,500.0
2026-01-17 14:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,370.0,372.0,480.0
2026-01-17 15:00:00,0,0,0,0,0,10,9,18,0.0,0.0,0.0,0.0,0.0,360.0,363.0,462.0
2026-01-17 16:00:00,0,0,0,0,0,9,8,18,0.0,0.0,0.0,0.0,0.0,351.0,355.0,444.0
2026-01-17 17:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,342.0,346.0,426.0
2026-01-17 18:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,334.0,338.0,410.0
2026-01-17 19:00:00,19,19,37,0,0,0,0,0,247.0,118.0,463.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 20:00:00,19,19,38,0,0,0,0,0,228.0,500.0,425.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 21:00:00,19,19,38,0,0,0,0,0,209.0,481.0,387.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 22:00:00,20,20,40,0,0,0,0,0,189.0,461.0,347.0,0.0,0.0,0.0,0.0,0.0
2026-01-17 23:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,325.0,329.0,392.0
2026-01-18 00:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,317.0,321.0,376.0
2026-01-18 01:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,309.0,313.0,360.0
2026-01-18 02:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,301.0,305.0,344.0
2026-01-18 03:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,293.0,297.0,328.0
2026-01-18 04:00:00,18,18,35,0,0,0,0,0,171.0,443.0,312.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 05:00:00,17,17,33,0,0,0,0,0,154.0,426.0,279.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 06:00:00,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,285.0,289.0,312.0
2026-01-18 07:00:00,15,0,0,30,15,0,0,0,139.0,0.0,0.0,206.0,436.0,0.0,0.0,0.0
2026-01-18 08:00:00,16,0,0,32,16,0,0,0,123.0,0.0,0.0,174.0,420.0,0.0,0.0,0.0
2026-01-18 09:00:00,15,0,0,30,16,0,0,0,108.0,0.0,0.0,144.0,404.0,0.0,0.0,0.0
2026-01-18 10:00:00,15,0,0,30,15,0,0,0,500.0,0.0,0.0,114.0,389.0,0.0,0.0,0.0
2026-01-18 11:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,275.0,279.0,292.0
2026-01-18 12:00:00,14,0,0,28,14,0,0,0,486.0,0.0,0.0,500.0,375.0,0.0,0.0,0.0
2026-01-18 13:00:00,15,0,0,30,15,0,0,0,471.0,0.0,0.0,470.0,360.0,0.0,0.0,0.0
2026-01-18 14:00:00,16,0,0,32,16,0,0,0,455.0,0.0,0.0,438.0,344.0,0.0,0.0,0.0
2026-01-18 15:00:00,17,0,0,32,16,0,0,0,438.0,0.0,0.0,406.0,328.0,0.0,0.0,0.0
2026-01-18 16:00:00,16,0,0,32,16,0,0,0,422.0,0.0,0.0,374.0,312.0,0.0,0.0,0.0
2026-01-18 17:00:00,14,0,0,28,14,0,0,0,408.0,0.0,0.0,346.0,298.0,0.0,0.0,0.0
2026-01-18 18:00:00,20,21,40,0,0,0,0,0,388.0,405.0,239.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 19:00:00,18,19,36,0,0,0,0,0,370.0,386.0,203.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 20:00:00,18,18,36,0,0,0,0,0,352.0,368.0,167.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 21:00:00,19,19,38,0,0,0,0,0,333.0,349.0,129.0,0.0,0.0,0.0,0.0,0.0
2026-01-18 22:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,266.0,270.0,274.0
2026-01-18 23:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,256.0,260.0,254.0
2026-01-19 00:00:00,0,0,0,0,0,8,8,17,0.0,0.0,0.0,0.0,0.0,248.0,252.0,237.0
2026-01-19 01:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,238.0,242.0,217.0
2026-01-19 02:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,227.0,231.0,195.0
2026-01-19 03:00:00,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,217.0,221.0,175.0
2026-01-19 04:00:00,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,208.0,212.0,157.0
2026-01-19 05:00:00,18,18,35,0,0,0,0,0,315.0,331.0,500.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 06:00:00,18,18,36,0,0,0,0,0,297.0,313.0,464.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 07:00:00,17,18,36,0,0,0,0,0,280.0,295.0,428.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 08:00:00,18,19,39,0,0,0,0,0,262.0,276.0,389.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 09:00:00,14,0,0,30,14,0,0,0,248.0,0.0,0.0,316.0,284.0,0.0,0.0,0.0
2026-01-19 10:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,197.0,201.0,135.0
2026-01-19 11:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,186.0,190.0,113.0
2026-01-19 12:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,175.0,179.0,500.0
2026-01-19 13:00:00,16,0,0,34,17,0,0,0,232.0,0.0,0.0,282.0,267.0,0.0,0.0,0.0
2026-01-19 14:00:00,17,0,0,36,19,0,0,0,215.0,0.0,0.0,246.0,248.0,0.0,0.0,0.0
2026-01-19 15:00:00,17,0,0,34,17,0,0,0,198.0,0.0,0.0,212.0,231.0,0.0,0.0,0.0
2026-01-19 16:00:00,17,0,0,34,17,0,0,0,181.0,0.0,0.0,178.0,214.0,0.0,0.0,0.0
2026-01-19 17:00:00,0,0,0,0,0,11,11,22,0.0,0.0,0.0,0.0,0.0,164.0,168.0,478.0
2026-01-19 18:00:00,21,21,42,0,0,0,0,0,160.0,255.0,347.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 19:00:00,19,19,38,0,0,0,0,0,141.0,236.0,309.0,0.0,0.0,0.0,0.0,0.0
2026-01-19 20:00:00,13,0,0,25,13,0,0,0,128.0,0.0,0.0,153.0,201.0,0.0,0.0,0.0
2026-01-19 21:00:00,14,0,0,28,14,0,0,0,114.0,0.0,0.0,125.0,187.0,0.0,0.0,0.0
2026-01-19 22:00:00,15,0,0,30,15,0,0,0,500.0,0.0,0.0,500.0,172.0,0.0,0.0,0.0
2026-01-19 23:00:00,15,0,0,31,15,0,0,0,485.0,0.0,0.0,469.0,157.0,0.0,0.0,0.0
2026-01-20 00:00:00,0,0,0,0,0,9,9,17,0.0,0.0,0.0,0.0,0.0,155.0,159.0,461.0
2026-01-20 01:00:00,0,0,0,0,0,9,9,17,0.0,0.0,0.0,0.0,0.0,146.0,150.0,444.0
2026-01-20 02:00:00,14,0,0,28,14,0,0,0,471.0,0.0,0.0,441.0,143.0,0.0,0.0,0.0
2026-01-20 03:00:00,14,0,0,28,14,0,0,0,457.0,0.0,0.0,413.0,129.0,0.0,0.0,0.0
2026-01-20 04:00:00,19,19,37,0,0,0,0,0,438.0,217.0,272.0,0.0,0.0,0.0,0.0,0.0
