task_id,timestamp,material,start,destination,quantity,priority
437,2026-01-21 06:00:00,M004,智能仓库,工位4,30,1
438,2026-01-21 07:00:00,M004,智能仓库,工位4,30,3
439,2026-01-21 08:00:00,M004,智能仓库,工位3,34,1
440,2026-01-21 09:00:00,M001,智能仓库,工位5,22,3
441,2026-01-21 09:00:00,M002,智能仓库,工位3,22,1
442,2026-01-21 09:00:00,M003,智能仓库,工位4,44,2
443,2026-01-21 10:00:00,M001,智能仓库,工位4,22,3
444,2026-01-21 10:00:00,M002,智能仓库,工位2,22,2
445,2026-01-21 10:00:00,M003,智能仓库,工位1,45,2
446,2026-01-21 11:00:00,M004,智能仓库,工位4,32,2
447,2026-01-21 12:00:00,M004,智能仓库,工位3,34,2
448,2026-01-21 13:00:00,M004,智能仓库,工位2,34,3
449,2026-01-21 14:00:00,M008,智能仓库,工位4,22,1
450,2026-01-21 15:00:00,M008,智能仓库,工位5,24,3
451,2026-01-21 16:00:00,M001,智能仓库,工位2,21,1
452,2026-01-21 16:00:00,M002,智能仓库,工位3,21,2
453,2026-01-21 16:00:00,M003,智能仓库,工位1,42,1
454,2026-01-21 17:00:00,M003,智能仓库,工位3,40,1
455,2026-01-21 18:00:00,M002,智能仓库,工位1,21,2
456,2026-01-21 18:00:00,M003,智能仓库,工位3,42,3
457,2026-01-21 19:00:00,M003,智能仓库,工位1,40,1
458,2026-01-21 20:00:00,M003,智能仓库,工位3,38,1
459,2026-01-21 21:00:00,M003,智能仓库,工位2,38,3
460,2026-01-21 22:00:00,M003,智能仓库,工位5,37,2
461,2026-01-22 04:00:00,M003,智能仓库,工位5,31,2
462,2026-01-22 05:00:00,M003,智能仓库,工位4,31,3
463,2026-01-22 06:00:00,M003,智能仓库,工位3,37,1
464,2026-01-22 07:00:00,M004,智能仓库,工位1,30,1
465,2026-01-22 08:00:00,M001,智能仓库,工位2,21,1
466,2026-01-22 08:00:00,M002,智能仓库,工位4,21,2
467,2026-01-22 08:00:00,M003,智能仓库,工位1,42,3
468,2026-01-22 09:00:00,M001,智能仓库,工位1,21,3
469,2026-01-22 09:00:00,M002,智能仓库,工位1,21,2
470,2026-01-22 09:00:00,M003,智能仓库,工位1,42,2
471,2026-01-22 10:00:00,M004,智能仓库,工位1,32,3
472,2026-01-22 11:00:00,M004,智能仓库,工位4,31,1
473,2026-01-22 12:00:00,M004,智能仓库,工位2,28,2
474,2026-01-22 16:00:00,M003,智能仓库,工位5,40,3
475,2026-01-22 17:00:00,M004,智能仓库,工位4,26,1
476,2026-01-22 20:00:00,M004,智能仓库,工位4,28,1
477,2026-01-22 21:00:00,M004,智能仓库,工位3,30,3
478,2026-01-22 22:00:00,M004,智能仓库,工位4,28,2
479,2026-01-22 23:00:00,M004,智能仓库,工位1,28,1
480,2026-01-23 04:00:00,M003,智能仓库,工位2,37,1
481,2026-01-23 05:00:00,M003,智能仓库,工位2,37,1
482,2026-01-23 06:00:00,M003,智能仓库,工位5,37,1
483,2026-01-23 07:00:00,M003,智能仓库,工位1,39,1
484,2026-01-23 08:00:00,M003,智能仓库,工位2,40,1
485,2026-01-23 09:00:00,M003,智能仓库,工位1,40,3
486,2026-01-23 10:00:00,M001,智能仓库,工位4,22,2
487,2026-01-23 10:00:00,M002,智能仓库,工位5,21,2
488,2026-01-23 10:00:00,M003,智能仓库,工位4,42,3
489,2026-01-23 12:00:00,M004,智能仓库,工位2,32,2
490,2026-01-23 13:00:00,M004,智能仓库,工位4,30,3
491,2026-01-23 14:00:00,M004,智能仓库,工位1,30,1
492,2026-01-23 15:00:00,M001,智能仓库,工位1,21,2
493,2026-01-23 15:00:00,M002,智能仓库,工位2,21,2
494,2026-01-23 15:00:00,M003,智能仓库,工位3,42,3
495,2026-01-23 16:00:00,M008,智能仓库,工位3,24,3
496,2026-01-23 17:00:00,M008,智能仓库,工位4,24,1
497,2026-01-23 18:00:00,M008,智能仓库,工位5,21,1
498,2026-01-23 20:00:00,M008,智能仓库,工位5,24,1
499,2026-01-23 21:00:00,M008,智能仓库,工位3,22,2
500,2026-01-23 22:00:00,M004,智能仓库,工位5,27,1
501,2026-01-23 23:00:00,M004,智能仓库,工位5,29,3
502,2026-01-24 00:00:00,M004,智能仓库,工位2,28,1
503,2026-01-24 01:00:00,M004,智能仓库,工位4,26,2
504,2026-01-24 02:00:00,M004,智能仓库,工位1,24,3
505,2026-01-24 03:00:00,M004,智能仓库,工位5,24,1
506,2026-01-24 04:00:00,M004,智能仓库,工位2,24,1
507,2026-01-24 05:00:00,M004,智能仓库,工位3,23,1
508,2026-01-24 06:00:00,M004,智能仓库,工位3,25,3
509,2026-01-24 09:00:00,M001,智能仓库,工位5,21,2
510,2026-01-24 09:00:00,M002,智能仓库,工位3,21,1
511,2026-01-24 09:00:00,M003,智能仓库,工位1,42,1
512,2026-01-24 10:00:00,M001,智能仓库,工位4,21,3
513,2026-01-24 10:00:00,M003,智能仓库,工位1,40,1
514,2026-01-24 11:00:00,M003,智能仓库,工位2,40,3
515,2026-01-24 12:00:00,M003,智能仓库,工位1,38,3
516,2026-01-24 14:00:00,M004,智能仓库,工位1,32,3
517,2026-01-24 15:00:00,M008,智能仓库,工位1,22,3
518,2026-01-24 16:00:00,M004,智能仓库,工位2,29,3
519,2026-01-24 17:00:00,M004,智能仓库,工位5,27,2
520,2026-01-24 18:00:00,M003,智能仓库,工位1,38,3
521,2026-01-24 19:00:00,M008,智能仓库,工位3,22,1
522,2026-01-24 20:00:00,M004,智能仓库,工位2,31,3
523,2026-01-24 21:00:00,M008,智能仓库,工位4,22,1
524,2026-01-24 22:00:00,M001,智能仓库,工位2,21,1
525,2026-01-24 22:00:00,M003,智能仓库,工位2,42,1
526,2026-01-24 23:00:00,M004,智能仓库,工位1,29,2
527,2026-01-25 05:00:00,M004,智能仓库,工位2,29,3
528,2026-01-25 06:00:00,M004,智能仓库,工位4,27,2
529,2026-01-25 07:00:00,M004,智能仓库,工位4,31,1
530,2026-01-25 08:00:00,M003,智能仓库,工位2,40,3
531,2026-01-25 09:00:00,M004,智能仓库,工位4,28,2
532,2026-01-25 10:00:00,M004,智能仓库,工位1,30,2
533,2026-01-25 14:00:00,M003,智能仓库,工位4,41,1
534,2026-01-25 15:00:00,M003,智能仓库,工位3,41,1
535,2026-01-25 16:00:00,M004,智能仓库,工位2,26,1
536,2026-01-25 17:00:00,M004,智能仓库,工位2,26,2
537,2026-01-25 18:00:00,M004,智能仓库,工位3,27,2
538,2026-01-25 19:00:00,M004,智能仓库,工位4,24,2
539,2026-01-25 20:00:00,M004,智能仓库,工位3,28,3
540,2026-01-25 22:00:00,M004,智能仓库,工位1,28,2
541,2026-01-25 23:00:00,M003,智能仓库,工位4,38,1
542,2026-01-26 00:00:00,M003,智能仓库,工位3,38,1
543,2026-01-26 01:00:00,M003,智能仓库,工位2,37,2
544,2026-01-26 02:00:00,M003,智能仓库,工位5,37,1
545,2026-01-26 03:00:00,M003,智能仓库,工位1,37,2
546,2026-01-26 04:00:00,M003,智能仓库,工位3,35,1
547,2026-01-26 05:00:00,M003,智能仓库,工位3,34,1
548,2026-01-26 06:00:00,M001,智能仓库,工位5,21,3
549,2026-01-26 06:00:00,M002,智能仓库,工位1,21,1
550,2026-01-26 06:00:00,M003,智能仓库,工位1,42,3
551,2026-01-26 07:00:00,M003,智能仓库,工位1,39,3
552,2026-01-26 08:00:00,M001,智能仓库,工位5,21,2
553,2026-01-26 08:00:00,M002,智能仓库,工位3,21,3
554,2026-01-26 08:00:00,M003,智能仓库,工位2,42,3
555,2026-01-26 09:00:00,M004,智能仓库,工位2,34,1
556,2026-01-26 10:00:00,M004,智能仓库,工位5,34,1
557,2026-01-26 11:00:00,M004,智能仓库,工位2,34,1
558,2026-01-26 12:00:00,M003,智能仓库,工位5,41,2
559,2026-01-26 13:00:00,M003,智能仓库,工位2,40,1
560,2026-01-26 14:00:00,M003,智能仓库,工位4,40,1
561,2026-01-26 15:00:00,M003,智能仓库,工位3,40,1
562,2026-01-26 16:00:00,M001,智能仓库,工位3,21,1
563,2026-01-26 16:00:00,M002,智能仓库,工位4,21,1
564,2026-01-26 16:00:00,M003,智能仓库,工位3,42,2
565,2026-01-26 17:00:00,M003,智能仓库,工位2,40,3
566,2026-01-26 18:00:00,M001,智能仓库,工位5,21,2
567,2026-01-26 18:00:00,M003,智能仓库,工位5,40,2
568,2026-01-26 19:00:00,M001,智能仓库,工位1,21,2
569,2026-01-26 19:00:00,M003,智能仓库,工位5,40,1
570,2026-01-26 20:00:00,M001,智能仓库,工位3,21,3
571,2026-01-26 20:00:00,M003,智能仓库,工位4,40,2
572,2026-01-26 21:00:00,M004,智能仓库,工位3,32,1
573,2026-01-26 22:00:00,M001,智能仓库,工位5,23,2
574,2026-01-26 22:00:00,M002,智能仓库,工位4,23,1
575,2026-01-26 22:00:00,M003,智能仓库,工位4,46,3
576,2026-01-26 23:00:00,M001,智能仓库,工位3,23,1
577,2026-01-26 23:00:00,M002,智能仓库,工位5,23,1
578,2026-01-26 23:00:00,M003,智能仓库,工位2,46,3
579,2026-01-27 00:00:00,M002,智能仓库,工位1,21,2
580,2026-01-27 00:00:00,M003,智能仓库,工位4,42,3
581,2026-01-27 01:00:00,M003,智能仓库,工位5,39,1
582,2026-01-27 02:00:00,M003,智能仓库,工位3,40,3
583,2026-01-27 03:00:00,M004,智能仓库,工位5,30,2
584,2026-01-27 04:00:00,M004,智能仓库,工位5,27,2
585,2026-01-27 05:00:00,M004,智能仓库,工位3,27,2
586,2026-01-27 06:00:00,M004,智能仓库,工位1,31,2
587,2026-01-27 07:00:00,M004,智能仓库,工位5,35,1
588,2026-01-27 08:00:00,M004,智能仓库,工位3,38,3
589,2026-01-27 09:00:00,M004,智能仓库,工位5,38,2
590,2026-01-27 10:00:00,M008,智能仓库,工位3,28,1
591,2026-01-27 11:00:00,M008,智能仓库,工位5,26,3
592,2026-01-27 12:00:00,M004,智能仓库,工位2,34,3
593,2026-01-27 13:00:00,M004,智能仓库,工位2,32,3
594,2026-01-27 14:00:00,M004,智能仓库,工位1,34,1
595,2026-01-27 15:00:00,M001,智能仓库,工位4,21,3
596,2026-01-27 15:00:00,M002,智能仓库,工位2,21,1
597,2026-01-27 15:00:00,M003,智能仓库,工位1,42,2
598,2026-01-27 16:00:00,M001,智能仓库,工位2,22,1
599,2026-01-27 16:00:00,M002,智能仓库,工位3,22,3
600,2026-01-27 16:00:00,M003,智能仓库,工位1,44,2
601,2026-01-27 17:00:00,M003,智能仓库,工位4,40,3
602,2026-01-27 18:00:00,M004,智能仓库,工位4,30,1
603,2026-01-27 19:00:00,M004,智能仓库,工位5,30,2
604,2026-01-27 20:00:00,M008,智能仓库,工位1,22,1
605,2026-01-27 21:00:00,M008,智能仓库,工位4,22,3
606,2026-01-27 23:00:00,M003,智能仓库,工位1,40,1
607,2026-01-28 00:00:00,M003,智能仓库,工位5,40,1
608,2026-01-28 01:00:00,M003,智能仓库,工位3,39,3
609,2026-01-28 02:00:00,M003,智能仓库,工位3,37,2
610,2026-01-28 04:00:00,M008,智能仓库,工位2,21,3
611,2026-01-28 06:00:00,M008,智能仓库,工位2,23,2
612,2026-01-28 07:00:00,M008,智能仓库,工位5,21,3
613,2026-01-28 08:00:00,M008,智能仓库,工位2,22,3
614,2026-01-28 09:00:00,M008,智能仓库,工位1,22,3
615,2026-01-28 11:00:00,M001,智能仓库,工位2,21,2
616,2026-01-28 11:00:00,M002,智能仓库,工位3,21,3
617,2026-01-28 11:00:00,M003,智能仓库,工位3,42,3
618,2026-01-28 12:00:00,M004,智能仓库,工位4,33,3
619,2026-01-28 13:00:00,M003,智能仓库,工位3,40,3
620,2026-01-28 18:00:00,M003,智能仓库,工位4,36,1
621,2026-01-28 19:00:00,M003,智能仓库,工位1,38,3
622,2026-01-28 20:00:00,M004,智能仓库,工位4,28,3
623,2026-01-28 21:00:00,M003,智能仓库,工位3,38,1
624,2026-01-28 22:00:00,M003,智能仓库,工位2,38,3
625,2026-01-28 23:00:00,M003,智能仓库,工位2,38,2
626,2026-01-29 00:00:00,M003,智能仓库,工位3,36,3
627,2026-01-29 01:00:00,M003,智能仓库,工位2,37,1
628,2026-01-29 02:00:00,M003,智能仓库,工位5,40,3
629,2026-01-29 11:00:00,M004,智能仓库,工位4,28,2
630,2026-01-29 12:00:00,M004,智能仓库,工位3,29,1
631,2026-01-29 14:00:00,M003,智能仓库,工位5,36,1
632,2026-01-29 15:00:00,M001,智能仓库,工位4,21,1
633,2026-01-29 15:00:00,M002,智能仓库,工位5,21,2
634,2026-01-29 15:00:00,M003,智能仓库,工位1,42,1
635,2026-01-29 16:00:00,M001,智能仓库,工位1,21,1
636,2026-01-29 16:00:00,M003,智能仓库,工位5,42,2
637,2026-01-29 17:00:00,M004,智能仓库,工位2,31,3
638,2026-01-30 01:00:00,M003,智能仓库,工位4,31,2
639,2026-01-30 02:00:00,M003,智能仓库,工位1,35,1
640,2026-01-30 03:00:00,M003,智能仓库,工位2,37,1
641,2026-01-30 04:00:00,M003,智能仓库,工位5,33,2
642,2026-01-30 07:00:00,M003,智能仓库,工位4,36,2
643,2026-01-30 08:00:00,M003,智能仓库,工位1,36,3
644,2026-01-30 09:00:00,M003,智能仓库,工位1,38,2
645,2026-01-30 10:00:00,M003,智能仓库,工位3,39,1
646,2026-01-30 12:00:00,M003,智能仓库,工位3,34,2
647,2026-01-30 13:00:00,M004,智能仓库,工位4,25,3
648,2026-01-30 14:00:00,M004,智能仓库,工位2,29,2
649,2026-01-30 18:00:00,M004,智能仓库,工位3,31,1
650,2026-01-30 19:00:00,M004,智能仓库,工位3,28,1
651,2026-01-30 20:00:00,M004,智能仓库,工位1,30,2
652,2026-01-30 21:00:00,M004,智能仓库,工位2,33,2
653,2026-01-30 22:00:00,M004,智能仓库,工位2,32,1
654,2026-01-30 23:00:00,M004,智能仓库,工位2,32,1
655,2026-01-31 02:00:00,M003,智能仓库,工位4,38,2
656,2026-01-31 03:00:00,M003,智能仓库,工位1,40,2
657,2026-01-31 04:00:00,M003,智能仓库,工位1,38,2
658,2026-01-31 05:00:00,M003,智能仓库,工位1,38,3
659,2026-01-31 06:00:00,M003,智能仓库,工位4,36,3
660,2026-01-31 07:00:00,M004,智能仓库,工位3,28,3
